Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	stimulation
DDX60	15.1257342043428	0.0165770379029378	0.631439878549768	0.0262527573345707	0.979055736095022	0.998107535230473	IL_10
DDX60	15.1257342043428	-0.993757311150906	0.755448536485171	-1.31545335407558	0.188357584316118	NA	IL_13
DDX60	15.1257342043428	-0.249256535443901	0.646186676462502	-0.385734563281986	0.699693262340929	NA	IL_4
DDX60L	34.0148915923898	4.37923601272182	0.389186007854922	11.2522956230078	2.2564165707929e-29	3.38896411882549e-27	IFN_B1a
DDX60L	34.0148915923898	0.0388603078869581	0.473055740215734	0.0821474185457217	0.934529485968997	NA	IFN_lambda2
DDX60L	34.0148915923898	1.21296572005102	0.412294769712074	2.94198667836145	0.00326113955714079	0.0796553550506579	IFN_y
DDX60L	34.0148915923898	0.336441444361285	0.443451106826517	0.758688926878483	0.448038662375223	0.884183480200711	IL_10
DDX60L	34.0148915923898	-0.822365059834052	0.515581905273815	-1.59502312129692	0.110707065479201	0.412507110303242	IL_13
DDX60L	34.0148915923898	-0.236681370252475	0.462341537151383	-0.511918898117473	0.608707771367597	NA	IL_4
DHX58	10.4265796435203	4.66386662319039	0.641493307789152	7.27032779073562	3.58616218901608e-13	1.84262675632997e-11	IFN_B1a
DHX58	10.4265796435203	-0.486071135908011	0.874032039495195	-0.55612507773599	0.578125352640939	NA	IFN_lambda2
DHX58	10.4265796435203	1.66624375764327	0.675321919938807	2.46733255421985	0.0136123870274858	NA	IFN_y
DHX58	10.4265796435203	-0.360069740231612	0.808776134785193	-0.445203220947221	0.656172899269697	0.940616952355693	IL_10
DHX58	10.4265796435203	0.704343385722198	0.73984669168333	0.952012617802814	0.341090582767929	NA	IL_13
DHX58	10.4265796435203	0.236218612133297	0.753383212235259	0.313543769355366	0.753867572690861	NA	IL_4
DTX3L	71.6751635197302	2.64651202263473	0.241396565963521	10.963337494348	5.73447671476886e-28	7.99754698970442e-26	IFN_B1a
DTX3L	71.6751635197302	0.158137039585966	0.267739701519289	0.590637244639542	0.554763504209755	NA	IFN_lambda2
DTX3L	71.6751635197302	1.47158193742337	0.241180914767647	6.10156876982198	1.05032431417178e-09	1.94014594408419e-07	IFN_y
DTX3L	71.6751635197302	0.636211482046353	0.252847910688592	2.51618247631048	0.0118633743094929	0.161507076833666	IL_10
DTX3L	71.6751635197302	-0.442180462196352	0.275350326721065	-1.60588319419098	0.108299576728279	0.4105845160307	IL_13
DTX3L	71.6751635197302	-0.732884847348269	0.277469868964965	-2.6413132715351	0.00825853172830675	0.106007065325556	IL_4
DUSP5	81.2673889570375	2.91143269466609	0.230195715941108	12.647640651188	1.15285059027398e-36	2.36941134474732e-34	IFN_B1a
DUSP5	81.2673889570375	-0.0822641710050493	0.263357935350931	-0.312366403144186	0.754762080247322	NA	IFN_lambda2
DUSP5	81.2673889570375	1.21840603903699	0.23399003919712	5.20708506745696	1.91830165295819e-07	2.13944925861054e-05	IFN_y
DUSP5	81.2673889570375	0.0270219602857207	0.25328276689861	0.106686927881429	0.915037353452839	0.985715432247943	IL_10
DUSP5	81.2673889570375	0.0466018743301863	0.253268579712764	0.184001799129755	0.854012043520068	0.954022299672833	IL_13
DUSP5	81.2673889570375	-0.126541649847355	0.252581677952976	-0.500992989170471	0.616376056997608	0.905074780011081	IL_4
DYNLT1	42.0190636544949	2.41597102745142	0.26975279572643	8.95624092030385	3.35935520451569e-19	2.67720042319056e-17	IFN_B1a
