Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	stimulation
SAMD9	42.1065892231991	-0.672790142942364	0.397341644721046	-1.69322836375406	0.0904120076585599	0.430862964726917	IL_4
SAMD9L	81.9020086270454	4.04704965883173	0.45209424071784	8.95178326626276	3.49785201686945e-19	5.40141990394472e-17	IFN_B1a
SAMD9L	81.9020086270454	0.095901019715947	0.479452931984026	0.200021760882968	0.841463562290231	NA	IFN_lambda2
SAMD9L	81.9020086270454	1.48358617112761	0.456895505313719	3.24710169803254	0.00116586722451882	0.0268086441789355	IFN_y
SAMD9L	81.9020086270454	-0.557541012301618	0.486435348931959	-1.14617700692555	0.251721919650086	0.667373071530052	IL_10
SAMD9L	81.9020086270454	-0.392678228974233	0.490161087300547	-0.80112077263583	0.423061731597831	0.768663771409483	IL_13
SAMD9L	81.9020086270454	-0.284991327932775	0.488545561942187	-0.583346467829545	0.559660087012721	0.880799195665242	IL_4
SAMHD1	5.46653556264306	4.8800237281274	1.25162149751918	3.89896125769654	9.66062287255582e-05	0.00264899696337185	IFN_B1a
SAMHD1	5.46653556264306	1.58178486399442	1.33972803568594	1.18067609384956	0.237731421901582	NA	IFN_lambda2
SAMHD1	5.46653556264306	2.58484565165611	1.27411398613912	2.02873972013197	0.0424848079404026	NA	IFN_y
SAMHD1	5.46653556264306	1.47519367906227	1.33008238024713	1.10909948208484	0.267387268308379	0.679763039024995	IL_10
SAMHD1	5.46653556264306	1.76770676406288	1.32744133687449	1.33166469580119	0.182970395263828	NA	IL_13
SAMHD1	5.46653556264306	1.76542358225666	1.33444522046465	1.3229644463352	0.185847201589374	NA	IL_4
SBNO2	44.1222684537438	-0.105471132259777	0.309007171058595	-0.341322603933284	0.732860733069715	0.938547966314511	IFN_B1a
SBNO2	44.1222684537438	0.0730902135658622	0.301386555948234	0.242513184889428	0.808382541670176	NA	IFN_lambda2
SBNO2	44.1222684537438	0.403185041079214	0.279887704251583	1.44052430655118	0.149719118285599	0.671995658453117	IFN_y
SBNO2	44.1222684537438	2.31371800887214	0.266473918283621	8.68271845805763	3.864200613961e-18	9.44797050113463e-16	IL_10
SBNO2	44.1222684537438	-0.3112399868293	0.312193685446887	-0.996945170059344	0.318791124754852	0.690849436936903	IL_13
SBNO2	44.1222684537438	0.226946833649152	0.298340721870827	0.760696804063555	0.446838184161862	0.815986835081776	IL_4
SEMA3C	51.0707251756975	0.415647745447478	0.346234586403406	1.20048014199019	0.229952920402776	0.667182458580922	IFN_B1a
