GeneSymbol	GSM981627	GSM981628	GSM981629	GSM981630	GSM981631	GSM981632	GSM981633	GSM981634	GSM981635	GSM981636	GSM981637	GSM981638	GSM981639	GSM981640	GSM981641	GSM981642	GSM981643	GSM981644	GSM981645	GSM981646	GSM981647	GSM981648	GSM981649	GSM981650	GSM981651	GSM981652	GSM981653	GSM981654	GSM981655	GSM981656	GSM981657	GSM981658	GSM981659	GSM981660	GSM981661	GSM981662	GSM981663	GSM981664	GSM981665	GSM981666	GSM981667	GSM981668	GSM981669	GSM981670	GSM981671	GSM981672	GSM981673	GSM981674	GSM981675	GSM981676	GSM981677	GSM981678	GSM981679	GSM981680	GSM981681	GSM981682	GSM981683	GSM981684	GSM981685	GSM981686	GSM981687	GSM981688	GSM981689	GSM981690	GSM981691	GSM981692	GSM981693	GSM981694	GSM981695	GSM981696	GSM981697	GSM981698	GSM981699	GSM981700	GSM981701	GSM981702	GSM981703	GSM981704	GSM981705	GSM981706	GSM981707	GSM981708	GSM981709	GSM981710	GSM981711	GSM981712	GSM981713	GSM981714	GSM981715	GSM981716	GSM981717	GSM981718	GSM981719	GSM981720	GSM981721	GSM981722	GSM981723	GSM981724	GSM981725	GSM981726	GSM981727	GSM981728	GSM981729	GSM981730	GSM981731	GSM981732	GSM981733	GSM981734	GSM981735	GSM981736	GSM981737	GSM981738	GSM981739	GSM981740	GSM981741	GSM981742	GSM981743	GSM981744	GSM981745	GSM981746	GSM981747	GSM981748	GSM981749	GSM981750	GSM981751	GSM981752	GSM981753	GSM981754	GSM981755	GSM981756	GSM981757	GSM981758	GSM981759	GSM981760	GSM981761	GSM981762	GSM981763	GSM981764	GSM981765	GSM981766	GSM981767	GSM981768	GSM981769	GSM981770	GSM981771	GSM981772	GSM981773	GSM981774	GSM981775	GSM981776	GSM981777	GSM981778	GSM981779	GSM981780	GSM981781	GSM981782	GSM981783	GSM981784	GSM981785	GSM981786	GSM981787	GSM981788	GSM981789	GSM981790	GSM981791	GSM981792	GSM981793	GSM981794	GSM981795	GSM981796	GSM981797	GSM981798	GSM981799	GSM981800	GSM981801	GSM981802	GSM981803	GSM981804	GSM981805	GSM981806	GSM981807	GSM981808	GSM981809	GSM981810	GSM981811	GSM981812	GSM981813	GSM981814	GSM981815	GSM981816	GSM981817	GSM981818	GSM981819	GSM981820	GSM981821	GSM981822	GSM981823	GSM981824	GSM981825	GSM981826	GSM981827	GSM981828	GSM981829	GSM981830	GSM981831	GSM981832	GSM981833	GSM981834	GSM981835	GSM981836	GSM981837	GSM981838	GSM981839	GSM981840	GSM981841	GSM981842	GSM981843	GSM981844	GSM981845	GSM981846	GSM981847	GSM981848	GSM981849	GSM981850	GSM981851	GSM981852	GSM981853	GSM981854	GSM981855	GSM981856	GSM981857	GSM981858	GSM981859	GSM981860	GSM981861	GSM981862	GSM981863	GSM981864	GSM981865	GSM981866	GSM981867	GSM981868	GSM981869	GSM981870	GSM981871	GSM981872	GSM981873	GSM981874	GSM981875	GSM981876	GSM981877	GSM981878	GSM981879	GSM981880	GSM981881	GSM981882	GSM981883	GSM981884	GSM981885	GSM981886	GSM981887	GSM981888	GSM981889	GSM981890	GSM981891	GSM981892	GSM981893	GSM981894	GSM981895	GSM981896	GSM981897	GSM981898	GSM981899	GSM981900	GSM981901	GSM981902	GSM981903	GSM981904	GSM981905	GSM981906	GSM981907	GSM981908	GSM981909	GSM981910	GSM981911	GSM981912	GSM981913	GSM981914	GSM981915	GSM981916	GSM981917	GSM981918	GSM981919	GSM981920	GSM981921	GSM981922	GSM981926	GSM981927	GSM981928	GSM981929	GSM981930	GSM981931	GSM981932	GSM981933	GSM981934	GSM981935	GSM981936	GSM981937	GSM981938	GSM981939	GSM981940	GSM981941	GSM981942	GSM981943	GSM981944	GSM981945	GSM981946	GSM981947	GSM981948	GSM981949	GSM981950	GSM981951	GSM981952	GSM981953	GSM981954	GSM981955	GSM981956	GSM981957	GSM981958	GSM981959	GSM981960	GSM982065	GSM982066	GSM982067
ABCA5	9.74834466666667	5.37914166666667	32.2049483333333	48.77104	21.1203936666667	46.41861	49.45527	-5.68003333333333	-14.8624666666667	-23.0965633333333	-2.61123866666667	1.33132633333333	15.9292033333333	-7.344898	10.9818573333333	56.1018866666667	-4.20657066666667	-16.3262783333333	14.2965086666667	7.88037	-3.79691666666667	46.0709833333333	-13.0319307333333	58.646258	13.00767	-1.37511996666667	44.4829533333333	-1.08256666666667	12.9760827666667	28.3654023333333	47.98957	8.07542	22.7204266666667	14.6743466666667	6.24428666666667	-8.85782233333333	17.6490686666667	27.3263033333333	34.3964356666667	-22.2813733333333	-25.8727133333333	7.55888633333333	9.14232266666667	1.581847	2.89487033333333	-12.0969166666667	8.433576	14.5491973333333	-0.585378666666667	59.3948333333333	-10.4267133333333	-12.2452996666667	0.347902333333334	-11.2433073333333	-7.88886433333333	-13.2523133333333	15.57774	12.51344	31.4922228333333	-6.506974	-16.1860266666667	-3.41971433333333	-4.99995	17.3955156666667	-3.17657333333333	-1.921979	24.319854	66.2489966666667	15.7675075066667	7.52503466666667	63.4817633333333	14.4606133333333	2.57057566666667	1.37855	10.7913956666667	6.64323566666667	-12.758628	-14.8839033333333	-5.23692433333333	26.3435048333333	11.0414667333333	19.2905403333333	42.6153123333333	42.452143	-21.4530803333333	26.9309733333333	0.226874666666667	50.48392	-7.23856833333333	12.3362866666667	53.47038	45.1411866666667	13.5684446666667	5.24679466666667	34.0722483333333	10.2175825	-0.900893333333334	22.5908083333333	24.2669016666667	51.7726833333333	16.22444	34.0531256666667	28.5027018	-13.6278367666667	-0.539788	5.548798	5.68428133333333	35.1872466666667	-2.24421333333333	-2.184384	-2.43616933333333	59.6319026666667	1.64625616666667	33.923489	59.2487133333333	13.2285166666667	32.2224596666667	12.537149	58.31696	-15.188527	-6.90927	62.5904966666667	31.152572	20.6676803333333	12.2315466666667	20.7871556666667	46.7794366666667	25.6751366666667	41.1630773333333	-4.31779866666667	21.6352506666667	-11.0365706666667	45.59131	35.37108	-6.83236923333333	25.4616943333333	11.032887	29.2704093666667	33.3702653333333	18.1403566666667	65.9061166666667	-4.08667266666667	7.83114	41.0864166666667	11.2173716666667	-0.46878	20.2728836666667	44.9793133333333	-3.86502566666667	29.816604	33.8914942666667	45.006243	34.3060623333333	31.8011818	5.798282	11.8660345666667	51.35798	24.89262	39.50647	13.3929033333333	19.2864066666667	10.0342493333333	20.567627	68.6306	27.6480336666667	-11.4684766666667	2.446575	55.611965	62.0115633333333	-15.193483	7.38494366666667	-16.9851477	36.2191433333333	86.92093	12.29499	15.33932	8.49519133333333	54.8129733333333	-2.84596333333333	18.098236	33.0838536666667	-5.046382	31.6871046666667	15.4984696666667	22.0612196666667	31.9289266666667	3.98211743333333	-13.8319486666667	-1.404568	2.80175033333333	26.722545	-17.05134	-2.333477	-14.0868666666667	9.106643	31.7707816666667	24.9132964666667	0.430187	32.2226266666667	30.14615	36.8382866666667	35.3995553333333	6.01622666666667	-0.137766666666667	30.1013283333333	-5.64586966666667	-8.211261	21.0768006666667	18.8401793333333	-14.536125	-8.99071266666667	-12.1570446666667	1.096988	12.64667	47.79501	5.20246166666667	44.09232	-3.79823666666667	-15.105366	0.460339999999999	1.09632233333333	34.177285	25.4728066666667	13.3937716666667	3.85433966666667	7.08788933333333	50.403039	31.0360536666667	40.61103	31.104167	37.6190333333333	33.026305	64.2661633333333	38.4540833333333	15.5520536666667	20.5053863333333	44.4223306666667	5.48308633333333	8.29108733333333	12.766408	-0.650203333333332	3.82336784	25.7180866666667	-4.22490333333333	0.466528233333334	5.7619067	-3.32517566666667	13.5881042	-25.99214	45.5091276666667	39.0309433333333	15.6169733333333	69.3918099333333	12.8959991666667	9.93776326666667	-4.53574466666667	44.0758776666667	28.861379	100.074033333333	-6.17026366666667	4.68459166666667	10.4149903333333	41.48781	19.2507266666667	10.43466	-7.42986266666667	96.92711	33.3705276666667	-4.565278	56.7324	57.0090376666667	69.040396	24.6353096666667	11.89577	-12.5265766666667	-24.5324733333333	14.700201	27.9904813333333	18.5801273333333	-11.44593	2.93083633333333	1.04912166666667	9.46094366666667	57.2825233333333	41.0476966666667	23.3425946666667	22.0386225666667	1.78773866666667	38.5441166666667	20.8112396666667	14.317285	-13.5587223333333	13.679752	14.64768	14.4310003333333	48.53793	46.7697666666667	27.1185365333333	39.3097566666667	23.1449981	-13.3913033333333	8.98546666666667	41.1426633333333	54.644791	5.76532833333333	0.956384	14.861648	67.7421673333333	-1.58567256666667	16.421158	21.7855886666667	4.2738	52.0458083333333	12.3259433333333	1.96396033333333	12.5539366666667	5.09673433333333	-16.412991	35.346769	40.1022933333333	-3.00108866666667	9.47875296666667	37.19771	3.85944333333333	24.507937	15.8337316666667	32.0609133333333	0.987195	7.64437133333333	7.04198	55.5101533333333	29.9104393333333	4.41521466666667	6.940731
ABCB1	105.799305	82.51343	98.241615	63.682175	46.286165	175.5092	147.70565	32.334725	26.19048	-4.867245	37.1475	126.08514	98.77267	48.6435435	154.7622	160.92085	132.36485	56.8467135	27.167285	75.52964	220.3934	69.183705	14.654195	182.22365	178.87845	16.3771815	137.466845	198.4852	137.821885	79.770705	208.52595	46.470195	179.27395	159.037735	46.27501	157.56935	98.118995	214.8513	183.36437	104.769285	6.52989	141.13571	235.4841	49.26481	103.78595	98.64421	73.90324	76.70621	26.3045295	170.6747	196.8218	34.333258	112.027565	135.5114	112.299975	99.561255	107.262815	66.11458	169.57755	151.69495	105.38213	115.29811	118.048935	106.59013	90.223765	147.014515	143.28815	237.9033	175.442	93.784675	242.90165	228.4542	96.526445	192.37735	147.437595	65.845695	195.751765	52.065861	24.54739	62.69112	155.58845	164.1928	178.93525	198.24831	-4.9944885	268.2721	108.59002	118.635425	61.49168	99.087905	136.121805	195.3755	125.633955	136.90225	192.7067	84.53435	130.45889	147.53285	91.15297	174.7105	156.132085	91.872295	187.6194	49.44371	92.79731	263.41965	227.5582	150.76403	98.121965	93.76514	106.524705	153.511	70.803365	72.85231	201.2304	133.818895	79.733265	235.4753	145.24505	64.559565	86.01022	177.9721	191.4553	46.23235	258.86945	173.3653	330.57395	251.1089	185.5898	269.6488	206.5712	129.45743	189.889	167.52295	158.089985	352.9951	117.918255	197.5926	139.999395	203.03425	163.61445	128.034395	151.9643	237.45705	182.94049	109.70247	212.24285	103.951565	94.51684	151.4002	222.1536	213.38875	136.74265	271.0463	186.77625	183.93065	209.16385	197.9914	219.40615	196.73135	230.74035	169.1581	258.4458	383.90295	233.529	29.123545	83.686505	158.5307	156.9932	50.51332	197.25765	-14.0195645	65.0122	98.56355	84.2898	81.878105	128.428085	144.97335	151.120915	98.052045	145.41365	29.5579215	187.03575	171.1046	168.595625	214.46975	116.10294	229.0416	106.03722	95.28431	125.79399	68.61231	84.34025	34.1293315	131.40801	154.68195	109.193305	78.65951	114.27415	115.052515	149.27625	195.5262	203.2149	104.58495	103.295065	94.25944	18.1691065	147.4065	57.883625	105.895425	43.19861	46.725416	122.59433	166.8263	220.95815	37.395565	197.1528	30.431103	225.72325	97.105195	128.799955	102.38637	116.251965	118.594885	168.52195	170.3347	176.42265	187.91266	256.6913	276.7065	240.089	109.99938	160.3817	70.79211	163.56295	99.08572	207.26975	52.546245	235.3522	163.3254	168.9427	113.73152	181.761	114.474835	92.5399	93.607735	144.451065	219.66905	48.084625	136.60205	167.0411	130.477195	225.68045	83.153045	117.49007	89.549675	125.85706	140.72665	217.191	69.868895	55.636725	183.647	183.97745	179.8376	94.94838	148.454805	182.20225	199.7524	60.638555	182.6111	145.929535	183.7932	124.98265	240.11725	100.512185	210.15032	80.908925	189.96075	107.54655	5.06932	291.0079	127.104235	114.80494	183.86345	245.1828	223.30745	138.303625	231.495	294.98085	176.3698	149.905135	-4.440525	45.37796	384.77875	186.06155	35.35139	176.01555	38.2096065	238.53735	247.34075	36.578349	190.33872	170.54815	124.467245	132.53185	20.512225	45.38674	137.12073	51.12268	205.1577	163.1308	101.89339	247.42435	168.1789	33.9769375	82.785695	149.36425	5.325365	94.304545	275.39875	118.52338	45.55614	113.176875	21.4764125	272.6474	204.40515	248.94025	231.37485	68.61925	93.69825	227.91265	41.635245	90.08551	116.19387
ABCB4	38.13975	40.12147	63.137	49.26157	34.94096	95.25163	61.96849	9.062327	34.57032	-3.851711	27.94953	90.32485	70.07376	6.269288	20.28222	85.24063	96.11572	2.047377	55.2336	-3.083535	48.75462	97.6338	12.82153	279.6496	155.1497	15.9184	70.93086	24.02303	62.09632	35.91147	70.71962	12.02351	42.82144	116.3248	36.90687	74.93781	22.51893	18.85197	-33.33421	13.54737	-10.90189	15.05365	223.0477	59.12679	17.8433	18.31804	0.2517245	58.97127	34.07042	51.93964	15.26667	6.133444	44.24991	11.56023	74.8753	29.8086	35.77601	66.2953	66.70397	17.26069	61.25479	20.77814	128.4404	76.99508	43.58625	42.66293	110.9325	127.0503	92.08207	134.6062	21.25721	11.97561	19.42534	-5.64861	33.92322	-27.08876	-18.05338	6.247621	-8.177712	3.962292	31.8202	-8.253099	26.28175	22.95673	-3.90254	63.53087	3.876136	28.97696	47.872	46.36006	12.93696	10.53084	102.7566	-4.343167	42.86081	8.347301	42.59496	0.4485665	6.208721	65.06087	-0.3748086	31.70696	24.8388	-21.07279	63.15741	85.70265	185.8964	30.96906	10.96431	23.88005	-2.987567	55.84723	61.59187	48.69598	67.6485	48.68306	93.69998	5.312378	116.0837	124.7307	22.10348	40.98981	147.9021	8.807347	12.70296	48.06816	46.12255	142.0699	57.66249	62.47371	20.22685	55.45054	159.9874	50.86857	35.26024	22.78932	14.4352	64.10302	99.6189	83.53005	110.5513	68.95338	6.609468	13.04869	-2.824223	59.43356	64.55196	143.3424	36.30571	64.17899	38.59157	70.52802	43.30451	113.8578	53.48487	129.834	81.50522	195.9399	79.33912	38.99715	43.15936	69.28564	92.96347	126.0187	40.23108	22.91249	24.55274	46.50978	154.1082	33.31812	67.93732	-1.068387	12.61244	139.1312	79.25718	1.350631	-5.212956	86.51357	22.31996	69.46867	60.80463	19.56618	49.85072	58.35038	25.70608	63.40774	73.95666	26.09012	42.82144	72.39497	61.73407	37.43292	71.81685	9.486682	21.798	63.40774	109.7412	7.982486	64.33279	97.48396	97.1403	70.18313	51.21658	38.41935	61.04089	78.41216	-10.64121	109.145	51.21658	47.84699	20.0191	29.59726	39.99823	27.67837	39.91532	47.40969	23.02161	4.323061	101.5722	40.75075	106.8248	58.35823	110.3725	57.54677	193.28	101.0296	248.5527	48.47961	95.25163	133.6503	105.1989	55.67381	213.8616	75.40022	189.6694	65.46535	41.73737	107.1365	58.88615	156.0997	103.5651	133.9937	108.9228	49.85072	76.33864	66.76691	66.16606	71.24165	30.57702	119.1794	86.51357	12.76521	10.52841	128.6013	87.14166	150.8845	60.63725	68.4901	158.3604	39.42638	-0.8696876	66.18591	207.4062	86.86387	37.50196	68.7662	86.98687	63.45434	26.33261	13.12135	26.39971	-23.41844	77.43166	-29.57871	29.68484	-2.62929	12.07364	-17.66639	4.117141	8.829009	30.33253	105.6363	3.66574	-17.24325	13.22558	20.88256	0.5359538	-0.8960664	13.58495	76.90822	-23.55822	-3.15144	31.91207	21.87294	50.80689	126.3722	19.16751	-16.77118	-16.37693	6.118056	-16.96257	25.4268	25.12846	-8.382105	52.49817	-10.90189	50.11594	27.5917	-5.384298	20.07524	52.73242	71.95776	32.15523	29.74858	4.132194	2.571692	100.6159	-5.320347	107.2464	-2.647961	31.21259	19.98441	102.4074	4.483193	76.18374	89.99552	15.6644	40.3707	22.78267	90.83842	68.90114	76.58971	16.39786	58.57537
ABCB9	788.249276666667	178.162126666667	514.665873333333	675.234773333333	190.984062666667	434.53839	346.06778	683.795846666667	41.9692026666667	172.35272	329.776085333333	606.738713	161.826648333333	195.140831	130.085115333333	594.164386666667	173.288361866667	75.7847333333333	647.90975	230.17368	180.312805	144.138404333333	192.713975	278.987803	165.82998	152.77853	488.250431	165.34656	62.1274173333333	133.296096666667	739.453001	281.232666666667	172.087301466667	221.789365	442.011076333333	342.537157	254.026757666667	213.22363	334.978483333333	203.179366666667	203.388573333333	318.47858	1334.17368833333	695.057954	241.419918333333	169.88964	97.3381529666667	50.954033	492.388117666667	232.245537436667	162.083675333333	25.8600366666667	431.2006368	416.175473333333	98.68438	134.947028666667	182.266567666667	237.020006666667	145.169183333333	163.153105666667	416.897609766667	105.693581	392.388764666667	166.772588	490.821407333333	1198.4915	303.848565	162.736673333333	244.564504666667	906.65308	778.427596033333	408.509810333333	65.0943693333333	97.2061433333333	277.598283333333	234.16024	345.82158	278.951356333333	182.15227	99.8431233333333	247.038753	157.825204333333	200.568868333333	318.248169333333	49.0607933333333	134.586239	139.779610333333	82.8880763333333	708.664738666667	681.65929	308.655413333333	154.708252	226.596646	217.75429	350.094599666667	126.630044543333	93.988425	46.9448135666667	910.723046666667	192.737641	59.3660283333333	222.588687666667	58.71109	47.71554	416.56799	223.705153333333	117.458826666667	644.300533333333	866.8438	141.267173	330.300476666667	231.788356666667	273.247512433333	467.851983333333	461.960257666667	385.871014766667	373.056573	347.061882	486.958377	322.588466666667	106.516275333333	461.380017666667	209.465300666667	260.385493666667	187.106519666667	470.591044333333	356.930975	802.319153333333	212.808435	465.075852333333	477.899213666667	155.144030466667	624.152594666667	441.45101	609.975766666667	378.784104133333	920.046176666667	581.580879	605.84098	327.052954266667	1007.382339	477.502099333333	205.333276666667	238.494363333333	195.760109333333	433.957409666667	772.758995333333	164.071863333333	230.027043333333	541.343363333333	332.744815	483.02527	134.542886666667	432.866043333333	278.374091666667	446.08235	268.978034666667	342.961113333333	530.0770518	711.381323333333	629.831493333333	399.096803333333	563.728310666667	216.528091666667	354.413907333333	176.74164	288.564576666667	279.202843333333	458.459538	9.46793	167.828696666667	700.419973333333	1198.79495133333	732.862375	242.120766666667	523.244846666667	444.966993333333	239.059698	175.180056666667	306.925976666667	255.857871833333	222.419369333333	219.28433	256.28405	482.901336666667	415.198156666667	608.509241333333	537.426846666667	269.4606	503.113247666667	322.541176666667	83.4106783333333	183.42493	315.492873333333	229.623632	370.913737666667	525.621036666667	100.95801	214.033907666667	246.065185666667	317.275927666667	398.510533333333	457.4674	162.808831	316.690434333333	528.141707333333	908.593196666667	99.26677	142.766436666667	549.985865	208.609865	384.916352666667	454.140678666667	409.642122666667	222.944564066667	528.180253333333	429.796194666667	136.105326666667	916.628287333333	257.324766666667	576.761097	208.007791666667	290.42647	321.377116	419.346188666667	384.141468333333	428.977373333333	190.560055333333	415.907106666667	726.70281	183.547456666667	478.022606766667	321.735636666667	722.39731	370.229046666667	210.267046666667	1678.86994866667	1151.63796333333	538.398064966667	414.86729	1153.424652	320.6108	178.926661333333	958.042053666667	2240.68448493333	281.379690666667	215.174122	1138.521131	353.019933333333	121.29706	518.496914333333	277.58601	167.754250666667	499.144755	767.453523333333	115.045652333333	245.77635	561.89916	258.556876333333	176.815249666667	386.052916666667	322.718641666667	527.142023333333	819.409558333333	227.083571	139.834028333333	1152.98369666667	268.542176666667	387.75092	338.307013333333	425.320693333333	240.235546666667	1151.96775	319.563528333333	66.5705833333333	173.30813	102.928099	54.5645466666667	74.1441161666667	302.424672333333	116.233687666667	304.630874	92.5881966666667	90.27677	132.740094666667	212.886051	1933.5728	112.32196	327.328548	159.418683333333	263.903539	13.52527	51.4361913333333	108.6768913	504.976107566667	98.9392133333333	210.914453333333	113.010893333333	79.7063733333333	237.928803333333	200.12107	804.711601333333	1647.50984866667	277.8378131	349.912423666667	60.8911132	230.220203	225.357328	25.7283152666667	180.643993333333	186.872346666667	1149.801226	948.842741	126.741773666667	640.86541023	237.984200666667	1029.49934666667	198.476133333333	706.928646666667	401.836074333333	90.2186586666667	895.265683333333	804.82361	264.163454666667	646.705265666667	614.927247666667	276.069669666667	1295.80345	322.437497666667	381.083047666667	339.468313666667	361.522182333333	110.27633	412.712108666667
ABHD5	707.1641	905.8698	819.3647	1725.352	1275.947	521.6243	472.5967	670.2453	1618.083	412.7908	1453.202	330.7475	980.0232	898.3684	320.8943	356.7796	541.8303	422.7719	1032.072	945.85	466.4602	2295.373	838.5339	395.8523	312.1319	1290.955	556.6537	482.2097	539.702	616.5966	599.6739	1058.685	389.4999	527.824	1750.573	778.0977	900.8143	686.163	372.1179	1032.413	1023.007	1099.025	1212.712	1335.751	1654.746	2338.109	875.3464	1423.817	1192.123	536.1545	797.3666	2086.12	627.9268	2061.96	1111.285	983.1086	1244.115	879.0746	662.6069	804.1673	1188.53	1416.474	437.7986	826.2598	1305.552	561.2983	424.252	273.0159	591.1093	764.3448	270.2335	620.804	1078.209	430.4297	590.3082	519.3756	360.579	637.2491	757.0294	933.2975	585.875	743.6487	497.6547	452.971	947.9333	166.4015	360.6591	689.6283	626.4	678.3841	561.6184	490.6786	747.9183	803.2621	1186.516	1215.106	1122.868	1529.448	2271.459	1123.992	1520.8	941.6526	650.9519	1831.007	822.2318	482.5853	543.9286	975.2482	540.5425	907.4603	797.1352	413.4035	295.8625	617.9529	565.4805	553.6981	283.0845	474.6054	321.916	265.1056	330.5746	275.5486	337.8499	353.4584	377.9564	322.6386	287.797	338.8707	777.8787	958.3539	601.9167	609.8693	226.7603	331.6237	657.0436	410.5218	539.15	427.6848	339.2779	753.3474	261.888	433.3769	535.1912	490.5604	546.1121	457.5117	683.0931	1185.724	422.6635	779.8572	678.2142	541.9807	669.5118	456.0099	479.9945	317.5643	394.4872	234.1008	423.7018	672.9594	499.4367	772.1207	1494.797	523.0403	2071.79	907.1807	1868.441	527.4176	295.4332	1478.541	588.2168	205.91	1035.915	392.2303	341.2948	967.4225	1757.058	947.3405	571.3565	1216.314	305.7011	716.7059	599.8276	570.3325	622.121	389.1167	771.4825	477.1922	631.3311	1382.512	1404.399	278.2025	280.3912	2048.375	1074.393	521.6243	915.5066	1215.911	1219.13	1067.994	720.9888	1058.025	1216.314	1484.952	729.8911	450.6795	2170.161	463.0089	1229.815	429.1721	2761.421	1117.482	380.3846	786.3217	435.6	821.5318	1684.415	1329.228	253.4184	992.5717	450.6795	1119.997	823.1824	1298.797	1032.413	483.5717	620.6388	731.9614	1649.165	1723.958	1209.794	563.7099	652.7521	1444.982	485.1807	822.9578	500.3372	1353.039	386.8115	638.9751	743.8849	536.5844	1170.162	797.8597	856.2113	458.1048	823.8746	516.7899	904.5787	785.6447	336.9644	1264.491	957.1907	1160.277	592.5115	1632.429	569.8785	342.5568	344.1606	1297.038	236.2545	674.6613	460.8588	175.1274	1199.702	658.9905	239.3661	328.8684	827.2363	406.0993	421.1818	587.4116	447.8401	795.7014	2814.708	477.5568	1730.127	769.2626	1150.512	306.6612	374.5112	652.2365	407.0041	449.1543	334.2502	447.2653	292.4668	731.3428	447.0358	618.29	577.4902	1604.399	847.9223	313.0683	352.1361	134.1107	256.6103	1840.83	841.1989	483.4397	1053.938	397.8903	556.215	807.6432	624.661	1160.982	1330.693	578.394	2732.948	692.8808	797.6154	880.1051	504.055	789.4952	1841.596	1299.682	2461.001	1450.582	883.3741	324.2914	858.7526	849.9064	922.3812	1405.934	633.7609	518.5529	412.6846	661.715	672.9594	543.9286	350.6003	894.0021	1408.883	703.8165
ACAP1	1766.126	1517.928	1781.72	1948.052	1730.127	1985.912	1679.101	1954.79	2237.724	999.5938	1309.641	1751.31	1548.999	1675.72	1374.899	2228.012	1863.845	1310.904	2307.119	1633.684	1363.003	1350.729	1540.758	1705.881	1307.825	1717.201	1929.162	1806.305	1278.061	1444.982	1304.203	1054.611	1809.166	1511.819	592.5115	1043.301	1513.957	1560.628	2040.884	1500.789	5026.826	1449.078	1537.311	938.1652	1363.467	1426.858	1492.565	1446.493	1395.883	1275.947	1287.909	2032.789	3719.06	1109.847	1041.347	1079.259	1099.025	2520.21	1156.582	1040.04	1548.401	1062.332	1433.673	1662.501	1320.958	1284.493	1656.716	1636.216	1365.382	1557.141	2240.685	1999.632	1773.939	1859.386	2055.677	2475.952	1213.472	1467.597	1606.899	2353.093	2163.142	3013.245	2225.837	1992.802	582.2526	3623.841	1796.583	1543.252	1514.533	1792.219	1390.404	1732.918	1155.419	1309.641	1666.416	1576.56	1177.339	1768.242	1965.022	1537.311	2233.413	1648.535	1555.968	2684.073	1649.165	1477.478	1608.105	1858.59	1184.091	1508.51	1197.316	2336.995	1620.532	1705.118	2394.558	2118.87	1866.21	1474.783	2625.42	1474.227	1416.474	1970.346	2488.693	1498.605	1621.07	1932.554	2074.662	2423.929	1824.317	1552.398	1978.135	1636.216	1656.716	2061.96	1677.044	2322.468	1744.38	1665.733	1833.22	2044.641	2154.039	1511.819	1866.956	2005.819	1751.31	1764.023	1853.994	2814.708	1505.674	2095.641	1727.352	1669.712	1964.145	2534.464	1912.614	2970.361	2386.746	1846.205	2023.796	1893.18	2642.259	1618.083	1860.091	1916.836	1920.081	2235.647	2827.489	2452.12	2653.446	1169.79	2193.456	6320.937	1349.764	2108.203	1561.229	2062.87	2139.125	2030.99	2297.614	2773.453	2065.521	1793.601	1870.971	2432.709	2022.874	2879.052	1795.012	1663.157	1718.622	1842.341	2214.458	1323.25	2306.007	2917.443	2382.268	2371.651	2450.826	1773.226	2089.932	2951.113	2864.337	2157.026	2889.007	1537.871	2101.291	1408.42	1863.845	2422.689	2795.929	1819.408	2885.83	1884.355	1613.715	2404.099	1995.301	1969.49	2357.701	1347.403	4652.788	1550.055	1401.308	2122.758	1740.248	2316.883	1591.621	1699.791	1386.307	1370.578	2709.128	2765.709	1871.709	1241.227	1692.413	2591.385	1616.837	1409.869	1433.673	1549.526	1426.858	2092.788	2057.491	1706.555	1423.817	1513.433	1533.387	1592.228	1870.971	1826.55	1040.04	1694.474	1960.75	1323.25	1887.56	1561.838	1550.654	2256.41	1414.476	1557.707	1849.363	1182.493	1258.589	1776.104	1766.837	2468.332	2747.802	1074.062	1379.188	1512.924	1310.904	1516.826	1668.385	2321.318	1848.561	1278.9	3020.518	1609.915	1958.141	1848.561	2162.083	1095.054	1675.72	1487.716	2071.79	2939.838	1314.625	2228.012	1165.226	1063.307	1817.177	3182.083	1403.882	1187.338	2862.734	1608.684	2393.407	484.3076	1958.141	3744.184	1965.842	1833.88	858.2575	1419.026	1711.961	1891.479	1700.434	1944.001	1685.784	1776.792	1972.165	1283.622	1665.733	1849.363	1143.691	1391.406	1807.038	2037.272	1465.512	1782.507	1496.344	1277.216	1215.911	1350.234	1557.141	1510.663	1634.969	1711.961	3364.993	1572.956	1398.295	1298.797	1933.344	1414.993	1678.482	1477.478
