gene	Buffer_scaled	IFN_B1a_scaled	IFN_lambda2_scaled	IFN_y_scaled	IL_10_scaled	IL_13_scaled	IL_4_scaled	cellType	cluster
PMF1	-1.20172187342321	1.89772831264543	0.517813227892437	-0.301718838233181	0.0497353382410678	-0.225683893127711	-0.736152273994833	PMNs	1
SERPINB6	-1.18456610091491	1.97383291150686	-0.680513117945428	-0.248297269069635	0.376581375703637	-0.0631557312805068	-0.173882068000015	PMNs	1
GORASP1	-0.751518447324272	2.15610947436682	-0.386248724609244	-0.573861686505477	0.164183297455413	-0.0855688308169161	-0.523095082566324	PMNs	1
CXorf21	-0.949026746025608	1.83021266081474	-0.70486165370895	0.178136044818281	0.667154924214422	-0.154322749959875	-0.867292480153005	PMNs	1
CNDP2	-0.607275633740366	1.23802740972286	-0.415084600306238	1.65944241899192	-0.633983294863334	-0.633369513157315	-0.607756786647519	PMNs	2
GBP5	-0.512671375923654	1.22878916791229	-0.563041899732072	1.67289308784288	-0.608750867122981	-0.596985988442526	-0.620232124533942	PMNs	2
IRF1	-0.517090343151302	0.994086752493698	-0.551583062043855	1.84205977113254	-0.531966910872919	-0.598330925005996	-0.63717528255217	PMNs	2
CD274	-0.759830285489826	1.13577267724117	-0.83027101740897	1.69112175907526	-0.633569790848017	-0.308158278502134	-0.295065064067483	PMNs	2
VAMP5	-0.718912379530408	1.20202587530781	-0.383680389251563	1.62415869978323	-0.914805694381477	-0.615650856499518	-0.193135255428076	PMNs	2
KIAA0040	-0.972285297333249	1.08658961407795	-0.905731956469655	1.66340283609444	-0.230430630484329	-0.43874886662843	-0.202795699256725	PMNs	2
IRG1	-0.868548035712018	0.491497114423522	0.506953402717461	1.85213604400729	-0.616360546536558	-0.728701412978029	-0.636976565921665	PMNs	2
NUCB1	-0.70736793811922	1.3492489508919	-0.348999632435734	1.55470969351513	-0.583282083464008	-0.612427690971093	-0.651881299416979	PMNs	2
KARS	-0.799605571181451	1.08263084276023	-0.630356493437366	1.74748382701492	-0.232765134780207	-0.552742213596219	-0.614645256779898	PMNs	2
KLF5	-0.746527589965523	1.3826051623725	-0.0684369375848586	1.4647121760062	-0.707873275719788	-0.624646181030378	-0.699833354078152	PMNs	2
GBP1	-0.580378029486866	1.22936815890961	-0.565247940198215	1.67338540361033	-0.624967143777023	-0.583598184277029	-0.548562264780808	PMNs	2
ZNF200	-0.792256879507379	1.07963564152844	-0.105228509355411	1.67928756496537	-0.247335840377863	-0.88385769069251	-0.730244286560654	PMNs	2
STEAP4	-0.769753227245535	-0.390825400953665	-0.713854699421972	2.1420231623795	-0.360449066411602	-0.0599864711357689	0.152845702789046	PMNs	2
TLR8	-0.504505594189445	-0.0747524962786676	-0.498950288331396	2.23799530374284	-0.270047040366229	-0.362505311479916	-0.527234573097185	PMNs	2
DSC2	-1.06700800585581	-0.42604844144692	-0.919541226078329	1.51247636808936	-0.614545678514811	0.652306391600909	0.862360592205602	PMNs	2
HLX	-1.05855625619609	0.128722632332386	-0.878006650082024	1.68590202046098	-0.717406006776612	-0.0178247635925036	0.857169023853865	PMNs	2
RAB33B	-0.93659617206102	0.54479103703636	-1.10854735753577	1.8337191164955	-0.472971359752276	0.0459209308947184	0.0936838049224788	PMNs	2
ANKRD22	-0.596226970366389	0.167558256245472	-0.465321130042817	2.19483010846125	-0.532078634031705	-0.429268322425313	-0.339493307840494	PMNs	2
SEPHS2	-0.47096469182491	-0.682553504965793	-0.390984484986284	2.06738079820891	0.553325219954255	-0.545351838828393	-0.530851497557786	PMNs	2
FCGR1A	-0.506078957043642	0.0297788440873443	-0.519455810669725	2.22481978557697	-0.514308519344674	-0.31621312838969	-0.39854221421658	PMNs	2
TMEM158	-0.586876324130565	-0.063081771614722	-0.584139381590227	2.20160545484522	-0.639519169301171	-0.14758743489266	-0.180401373315873	PMNs	2
SOCS3	-1.07951456745057	-0.538866705605527	-0.444438509673206	2.02318270734681	0.274602528129013	-0.391769242280517	0.156803789533996	PMNs	2
TIFA	-0.376192614376802	0.330642845107753	-0.493787001769061	2.15308341897785	-0.535970833478444	-0.511542649729944	-0.566233164731348	PMNs	2
FCGR1B	-0.712993027115086	0.306717734182216	-0.665863548074745	2.12451484117523	-0.556199962686241	-0.312017163961698	-0.184158873519671	PMNs	2
P2RY14	-0.45367822306927	0.0324104035035884	-0.488850248294016	2.22944122162202	-0.487522465989684	-0.40820090239232	-0.423599785380323	PMNs	2
CTSL	-0.655949670970362	-0.426629686405752	2.22602379086424	-0.459078839061926	-0.315567976628512	-0.349008730445378	-0.019788887352311	PMNs	3
CYP1B1	-0.627937973784702	-0.42779869253403	2.19263133267982	-0.569689301825688	-0.53593677340864	-0.0529641133651335	0.0216955222383727	PMNs	3
ADA	-0.770953440394792	-0.17415357813153	2.17637051182935	-0.403749683806077	-0.524164251742903	-0.430009354642952	0.126659796888909	PMNs	3
SERPINB2	-0.475658932462272	-0.390294550389976	2.22957762572829	-0.40164705073373	-0.597991795770021	-0.36260987548957	-0.00137542088272321	PMNs	3
EPB41L3	-0.767942453793348	-0.459960280949152	2.09700461741383	-0.696130864683591	0.263650438467919	-0.49384990835285	0.0572284518971967	PMNs	3
RIPK2	-0.79596078420812	-0.121895305974482	-0.793940275088413	-0.264574008973927	-0.825415111092783	1.25099888154157	1.55078660379615	PMNs	4
ERI1	-0.910025849715598	-0.0123343430369954	-0.845316314447674	-0.202127318377092	-0.78419414422538	1.30964607906444	1.4443518907383	PMNs	4
MAP2K6	-0.806959191670951	0.133007450976559	-0.677295964541317	-0.727557837001653	-0.694066758122379	1.2944671624331	1.47840513792664	PMNs	4
CASP10	-0.886247000984895	0.742767049567132	-0.867754114464365	-0.41246763998692	-0.942998432995289	1.02546437053167	1.34123576833266	PMNs	4
SORT1	-0.979962428537332	-0.0201078447139651	-0.997005287678783	0.476244324161588	-0.913847868368409	1.1186176850213	1.31606142011561	PMNs	4
RNF24	-1.02113117606382	0.063786287919025	-1.00597387096162	-0.362574340690421	-0.378938770265123	1.41615969903177	1.28867217103018	PMNs	4
SOCS1	-0.909901639555605	0.794738293111218	-0.93524539918079	0.0396326202976482	-1.08648635077225	0.671465615760607	1.42579686033917	PMNs	4
WHAMM	-0.791580720037683	0.717195056846326	-0.21914918189547	-0.693206995055192	-1.26579872394627	0.817034929759411	1.43550563432888	PMNs	4
RHOH	-0.897714653894681	0.143284187028608	-0.899772721888162	-0.141282371739148	-0.851344052459952	1.08218235980982	1.56464725314351	PMNs	4
ABTB2	-0.787795043116808	-0.288676830699537	-0.221697396413626	-0.667439659203037	-0.86932523797388	1.53422963562052	1.30070453178637	PMNs	4
KCTD21	-1.04162585863235	-0.516019715824605	-0.0145204315418735	-0.749922632124383	-0.423971764747344	1.11229230526901	1.63376809760154	PMNs	4
OXER1	-0.491279546508269	-0.566058515104245	-0.615484743129427	-0.530032721049083	-0.685654180368293	1.18291198068019	1.70559772547913	PMNs	4
INAFM2	-0.5519719845318	-0.717206444220459	-0.586515740724872	-0.578551310735976	-0.468000376328806	1.26180883313135	1.64043702341057	PMNs	4
CREBL2	-0.520650868227802	-0.594869388052255	-0.533693548850495	-0.656758873755167	-0.618035247987731	1.43027608715627	1.49373183971718	PMNs	4
CTSC	-0.573537829208915	-0.668205834620182	-0.559777832255939	-0.597595778738826	-0.484467560375643	1.15732465418741	1.7262601810121	PMNs	4
ANXA1	-0.810926910124834	-0.099560315172293	-0.385208341688589	-0.725401083878149	-0.695809175481644	0.867049795671152	1.84985603067436	PMNs	4
GSN	-0.832617601270743	-0.523836584164614	-0.325147306341287	-0.546033952484267	-0.314745672113922	0.465723735005295	2.07665738136954	PMNs	4
PDCD1LG2	-0.809486236384611	-0.268940954138852	-0.753439181636544	-0.17515494906823	-0.808788648736287	1.24129020790345	1.57451976206108	PMNs	4
BCL9	-0.714643268851068	-0.620444679382825	-0.405068815088764	-0.564056308580423	-0.551478367747197	1.08109080308598	1.7746006365643	PMNs	4
LTA4H	-0.668666040747342	-0.564763905322936	-0.559984626096924	-0.49180828945712	-0.60967018740511	1.206025044441	1.68886800458843	PMNs	4
SLC1A4	-0.706080419795475	-0.585665492918886	-0.346185524009203	-0.602803058191647	-0.377561944400753	0.565865203822226	2.05243123549374	PMNs	4
MACF1	-0.686608001948964	-0.746287008622392	-0.545873899943009	-0.281932688243702	-0.62897061260221	1.55312742807184	1.33654478328844	PMNs	4
SLC30A6	-1.80890937404239	-0.722180734922048	0.755384366953972	-0.216907973636738	0.244088551414784	0.860157515037761	0.888367649194663	PMNs	4
ASF1B	-0.641520838513297	-0.51147059643476	-0.631236070840831	-0.46279281277992	-0.54492394590029	0.886171100812458	1.90577316365664	PMNs	4
ASMTL	-0.66724594624728	-0.676535415762523	-0.61323486746438	-0.431780046108756	-0.502860911711291	1.22123793644877	1.67041925084546	PMNs	4
MAPKAPK3	-0.586290648650238	-0.675287386795742	-0.622815855342075	-0.418057374007072	-0.455453930884425	0.818988382207883	1.93891681347167	PMNs	4
UGP2	-0.627237570364219	-0.524777525357613	-0.552994037438366	-0.551418246927216	-0.645046793491838	1.23169880823008	1.66977536534917	PMNs	4
PRNP	-0.701777181488927	-0.832490218624619	-0.345741584563006	-0.58185671666986	-0.398756820350597	1.20032568107269	1.66029684062431	PMNs	4
BATF	-1.01127061563683	-0.430372160081246	-1.00962083010933	-0.341397554012488	0.283790016206206	0.791579733394698	1.71729141023899	PMNs	4
UQCRC1	-0.877602019332709	-0.659722373358461	-0.402854509528867	-0.737663781523865	-0.140316810668145	1.18835231347254	1.6298071809395	PMNs	4
EEPD1	-0.501081066936421	-0.697238311703373	-0.71767537646682	-0.573087737888283	-0.421312319142427	1.39781296467952	1.5125818474578	PMNs	4
SH2D1B	-0.57582966386064	-0.58759549772384	-0.526554632492681	-0.583844175148087	-0.620343064038138	1.19009032401325	1.70407670925013	PMNs	4
MTMR10	-0.608812331153117	-0.667046527349254	-0.449575582495282	-0.553469533474185	-0.633956987415951	1.33059568172549	1.5822652801623	PMNs	4
ELK3	-0.666131897718322	-0.314590876230711	-0.541076554074645	-0.712995954015153	-0.641401951904162	1.6710386086498	1.20515862529319	PMNs	4
RBMS2	-0.552579136471656	-0.466670490959494	-0.629591783150276	-0.665226262794603	-0.603711501804399	1.55048085822402	1.3672983169564	PMNs	4
C1RL	-0.625742710355103	-0.78534121159514	-0.376560527626495	-0.49722691006888	-0.619593853916096	1.47219730736817	1.43226790619355	PMNs	4
NFXL1	-0.656384639209964	-0.620624958983013	-0.616505586947098	-0.408776214457629	-0.615707794391853	1.44575200633622	1.47224718765334	PMNs	4
IL3RA	-0.56321110876227	-0.591726357281023	-0.418752912098366	-0.49626553307758	-0.828100389311813	1.3352207053161	1.56283559521495	PMNs	4
SMPDL3A	-0.633615721365023	-0.538124231784548	-0.233996006893975	-0.696108524529433	-0.748361439426369	1.15330297025969	1.69690295373966	PMNs	4
F3	-0.986350261675943	-0.647236079088566	0.0485406297270185	-0.417584761267823	-0.754898247677404	1.20612063938548	1.55140808059724	PMNs	4
ITPRIPL2	-0.775191840677339	-0.739919480966152	-0.315371417622325	-0.521348045430695	-0.541832125664692	1.43943941540173	1.45422349495948	PMNs	4
UHRF1BP1L	-0.901736670435226	-0.747695271921215	-0.694760394478674	-0.386126069481252	-0.0304810869402463	1.68379832327774	1.07700116997887	PMNs	4
FAR2	-0.713015851195593	-0.881023355652101	-0.339640049601554	-0.566995282410521	-0.372291130227363	1.35585816199352	1.51710750709361	PMNs	4
TGM2	-0.627820068956447	-0.511906800017019	-0.511772819940013	-0.633215293330812	-0.638080472470041	1.42670595760187	1.49608949711246	PMNs	4
NEK9	-0.5449510551162	-0.689467164176541	-0.594316431553323	-0.516744708128352	-0.526018008499031	1.11327174511288	1.75822562236057	PMNs	4
CISD3	-0.848268735558608	-0.461669950407171	-0.0972686537031833	-0.221591875433299	-0.757102896528379	0.301528703661156	2.08437340796948	PMNs	4
CISH	-0.668307351846969	-0.520425757151813	-0.607718816082425	-0.418024866496496	-0.626987202429608	1.02805936000197	1.81340463400534	PMNs	4
CLEC4A	-0.599174837253509	-0.554974091785129	-0.540783857281939	-0.596899379996246	-0.631371932499954	1.38077630198055	1.54242779683623	PMNs	4
SGSH	-1.12448058305731	-0.63093963354102	-0.0285360551638372	0.0713180016758124	-0.924186107248373	1.34095851944	1.29586585789473	PMNs	4
INHBB	-0.73713065286868	-0.776900914160913	-0.609787317574898	-0.648751682205173	-0.0744701301209676	1.45496782108428	1.39207287584636	PMNs	4
MAPK1	-0.528042914409576	-0.661662505190991	-0.53407386201207	-0.643244750360295	-0.549723895021954	1.33906529817285	1.57768262882203	PMNs	4
SLA	-0.554826118453943	-0.668210165485453	-0.561275714265893	-0.617299940198531	-0.522840439773547	1.46273992696546	1.4617124512119	PMNs	4
NXPE3	-0.594229571635519	-0.597201693228012	-0.664948429779463	-0.591490084414224	-0.405946482467772	1.0654539527034	1.78836230882159	PMNs	4
TMEM106A	-0.892977540170198	-0.574526901102484	0.257520163012781	-0.77411488358748	-0.710891685099592	1.1602994769313	1.53469137001567	PMNs	4
ZNF124	-0.544528947365652	-0.596446619994099	-0.337812730772939	-0.711935684201565	-0.673469462525808	1.72484801083212	1.13934543402794	PMNs	4
SYN2	-0.563594858046521	-0.56432752214641	-0.590800662059816	-0.583941587755888	-0.623222325577057	1.41270017973477	1.51318677585092	PMNs	4
SPINT2	-0.731081256216927	-0.236966084588193	-0.717289932044612	-0.370123230556213	-0.761197104114013	1.08300577288013	1.73365183463983	PMNs	4
SNX8	-0.680764014073838	-0.628713678363401	-0.301551093321039	-0.553746798168131	-0.692375635273154	1.12635853164952	1.73079268755004	PMNs	4
EGR2	-0.692313351646156	-0.589072198129724	-0.371368328887619	-0.56062776058325	-0.675414458481658	1.65971422223978	1.22908187548863	PMNs	4
WDR25	-0.650327720009413	-0.695603961040776	-0.187018768942354	-0.473874786557388	-0.833735001762095	1.19205833470353	1.64850190360849	PMNs	4
SUCNR1	-0.546085687236914	-0.705131076831321	-0.825941243725411	-0.446938291470536	-0.28000636027769	1.00660955922087	1.797493100321	PMNs	4
FLJ23867	-0.568232810030661	-0.999978530427767	-0.272218870460184	-0.616816562947835	-0.358827433363668	1.15436947730154	1.66170472992857	PMNs	4
TTC9C	-0.561758026286651	-0.614219701894037	-0.546727904216596	-0.540983780098704	-0.5308539803186	0.882954240672589	1.911589152142	PMNs	4
