pred	obs	rowIndex	fraction	Resample
0.606541194136907	1	1	0.1	Fold1.Rep01
0.162484458973819	1	15	0.1	Fold1.Rep01
0.59952661436375	0	26	0.1	Fold1.Rep01
0.679603870355666	0	33	0.1	Fold1.Rep01
0.88103829844599	1	37	0.1	Fold1.Rep01
0.470633410335762	1	64	0.1	Fold1.Rep01
-0.119732412805582	0	65	0.1	Fold1.Rep01
1.04761120278035	1	66	0.1	Fold1.Rep01
0.598120140218392	0	70	0.1	Fold1.Rep01
0.546661012115118	1	74	0.1	Fold1.Rep01
1.30987983906336	1	81	0.1	Fold1.Rep01
0.287913361001504	0	83	0.1	Fold1.Rep01
-0.27876208953592	0	84	0.1	Fold1.Rep01
1.32544375598124	1	85	0.1	Fold1.Rep01
-0.419991455592116	0	88	0.1	Fold1.Rep01
0.368263070418083	0	110	0.1	Fold1.Rep01
0.499683904743438	1	111	0.1	Fold1.Rep01
0.21765598930035	0	114	0.1	Fold1.Rep01
0.877370204632184	0	118	0.1	Fold1.Rep01
0.243360875756489	1	119	0.1	Fold1.Rep01
-0.168862172510936	0	121	0.1	Fold1.Rep01
0.328468840545792	0	135	0.1	Fold1.Rep01
1.07311259128704	1	147	0.1	Fold1.Rep01
1.45241718581769	1	155	0.1	Fold1.Rep01
0.353654831794262	1	176	0.1	Fold1.Rep01
0.533170677424745	0	189	0.1	Fold1.Rep01
0.384112662386743	1	196	0.1	Fold1.Rep01
-0.0615862519002232	1	203	0.1	Fold1.Rep01
3.0400299066775	1	212	0.1	Fold1.Rep01
0.866150119477367	1	219	0.1	Fold1.Rep01
0.37409777949518	1	238	0.1	Fold1.Rep01
0.347106967378379	1	240	0.1	Fold1.Rep01
0.800009394754428	1	252	0.1	Fold1.Rep01
0.834063919920061	1	253	0.1	Fold1.Rep01
0.251603236140357	0	257	0.1	Fold1.Rep01
0.22785627357568	1	265	0.1	Fold1.Rep01
-0.08523584770909	0	278	0.1	Fold1.Rep01
1.51663566158455	1	287	0.1	Fold1.Rep01
-0.0139172788430483	0	292	0.1	Fold1.Rep01
0.427933730967061	1	299	0.1	Fold1.Rep01
0.369162277356669	1	312	0.1	Fold1.Rep01
0.337113031326686	0	316	0.1	Fold1.Rep01
0.335686387835691	0	317	0.1	Fold1.Rep01
1.65029917433209	0	329	0.1	Fold1.Rep01
0.937882695575732	1	330	0.1	Fold1.Rep01
1.0176086007878	1	333	0.1	Fold1.Rep01
1.46070478454681	1	335	0.1	Fold1.Rep01
0.373936232440991	0	345	0.1	Fold1.Rep01
0.508740948537851	0	346	0.1	Fold1.Rep01
0.758627949967129	0	350	0.1	Fold1.Rep01
0.491847685754052	0	363	0.1	Fold1.Rep01
0.263310554887828	0	374	0.1	Fold1.Rep01
-0.040808592807963	1	384	0.1	Fold1.Rep01
0.0960751583231361	0	386	0.1	Fold1.Rep01
0.35643501455867	1	387	0.1	Fold1.Rep01
0.348177574577895	0	391	0.1	Fold1.Rep01
0.00628576864342945	0	4	0.1	Fold2.Rep01
1.65982251346892	1	6	0.1	Fold2.Rep01
0.942602753546061	0	9	0.1	Fold2.Rep01
0.71221271020589	1	11	0.1	Fold2.Rep01
0.82630099870758	1	14	0.1	Fold2.Rep01
-0.127456425316129	0	19	0.1	Fold2.Rep01
0.287575685072527	0	21	0.1	Fold2.Rep01
0.258529129435526	0	32	0.1	Fold2.Rep01
1.5184650874721	0	39	0.1	Fold2.Rep01
0.157808933007165	0	41	0.1	Fold2.Rep01
0.134551335052352	1	51	0.1	Fold2.Rep01
0.982411069742885	1	59	0.1	Fold2.Rep01
1.04837553231536	1	79	0.1	Fold2.Rep01
0.934252568640957	0	82	0.1	Fold2.Rep01
0.408134765985594	0	92	0.1	Fold2.Rep01
0.866632767313783	1	97	0.1	Fold2.Rep01
0.17644945014443	1	100	0.1	Fold2.Rep01
0.949536565239236	1	108	0.1	Fold2.Rep01
1.98806311719771	0	126	0.1	Fold2.Rep01
0.242317385105641	0	127	0.1	Fold2.Rep01
0.360371443079733	1	137	0.1	Fold2.Rep01
1.01017717057645	1	140	0.1	Fold2.Rep01
0.90757984255989	1	144	0.1	Fold2.Rep01
0.744150663578054	0	152	0.1	Fold2.Rep01
0.239311300216202	0	159	0.1	Fold2.Rep01
