CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell	P.value	Correlation	RMSE	sample
0.1525442825645	0.0338393635631768	0.299794245740418	0.0412810670976481	0	0.0895482656459193	0	0.00624983734360954	0.0403106065053966	0	0	0	0	0.0342078457231516	0	0	0.0759340592216517	0.226290426594528	0	0	0	0.603065829179473	0.805761121095352	X579
0.233600520671	0.162194530443937	0.18242958976076	0.0521951470461054	0	0.043384382525723	0	0.0102306338687722	0	0	0	0	0.0320081986369475	0	0	0	0.0854611673632388	0.116849254729704	0.0116509325790194	0.069995642374792	0	0.416652717358131	0.932800846071417	X567
0.174960681085796	0.126985558296933	0.247692170404462	0.0834561701727923	0	0.129146796224407	0	0.00248717376980632	0	0	0	0	0	0.0248772392487547	0.0014950082357552	0	0.0602519378932555	0.14036857758179	0.00827868708624935	0	0	0.705329020300016	0.720647119406186	X544
0.0966472027716412	0.0769196904888476	0.269028982246612	0.0615901505673409	0	0.0467159614702279	0	0.00234084594619543	0	0	0	0	0	0.02910484335174	0	0	0.165783834956877	0.245698522545781	0	0.00616996565473671	0	0.616889539847835	0.796170977357143	X582
0.17409592234129	0.196435514412473	0.195121977771184	0.0795840308067732	0	0.154793333627925	0	0.00626787792891891	0	0	0	0	0	0.0405415945569611	0	0	0.132671816843492	0.0204879317109836	0	0	0	0.781647711775584	0.636843891089296	X527
0.166443238035952	0.0960968822613113	0.303922261931357	0.0770144014954474	0	0.0865482763564211	0	0.00271736531689881	0	0	0	0	0	0.0158670967066591	0	0	0.0767405969721957	0.174649880923758	0	0	0	0.648456664699863	0.768887855991556	X521
0.299065865138091	0.0580409483287981	0.28472425335399	0.091643117973426	0	0.033875139057652	0	0.00467835158122613	0	0	0	0	0	0.00793659345839428	0.000577648987567585	0	0.0461409820715394	0.163903613497093	0.00941348655222261	0	0	0.576811660493023	0.815523098196604	X655
0.0904812734590551	0.0555360426487625	0.271052066728375	0.0931495576805639	0	0.186082941646624	0	0.00285486780503551	0	0	0	0	0	0.00736273062186014	0.0805153895693339	0	0.0622578125014196	0.15070731733897	0	0	0	0.589497373659178	0.814898673420215	X663
0.140209724906644	0.0469638118059187	0.166058719523898	0.0521430287253423	0	0.113435681589223	0	0	0	0	0	0	0	0.0667701996836052	0.0678594233401485	0	0.0509358234751412	0.295623586950079	0	0	0	0.547131552090688	0.837018810071	X660
0.15644131487674	0.139406599149648	0.203038663594347	0.0725712523272703	0	0.0793727099937221	0	0	0	0	0	0	0	0.0401310345016389	0	0	0.204790980401209	0.0836209480091803	0	0.0206264971462449	0	0.699264511029155	0.724530179776414	X571
0.202817249076205	0.147119280532136	0.136665698178955	0.0844121853241703	0	0.0759078577175162	0.000427665525718748	0.00724986373977879	0	0	0	0	0	0.0175632267469471	0	0	0.222138970207257	0.105698002951315	0	0	0	0.763865592305026	0.662350498365029	X568
0.348766303940977	0.0202156826482077	0.247809334499684	0.0916717237028757	0	0.0230136108358912	0	0.01395516182419	0	0	0	0	0.00331306041142961	0.0150259155850065	0	0	0.0855059558945182	0.127533160434705	0.0193744136270583	0.00381567659545681	0	0.388991608000169	0.93574549892376	X565
0.166484029106342	0.154780978911857	0.219637288164287	0.0762808225682429	0	0.175256382715772	0	0.00264300183134934	0	0	0	0	0	0.00973562026053135	0	0	0.107982922380795	0.0796602457738591	0.00204544937388704	0.00549325891307761	0	0.718308965536741	0.705441729660214	X569
