CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell	P.value	Correlation	RMSE	sample
0.113728474691763	0	0	0	0.118613893333395	0.109543317375799	0	0.0150373888015492	0	0.0227546525331169	0	0.0296240556123965	0.0874477420128895	0	0.0432602406220603	0.08218149121675	0	0.279003444343473	0.00982182913570497	0.088983470321103	0.89	-0.0353632632013801	1.13488186176245	GSM1356732
0	0	0	0.0810223678190828	0.0111772648250742	0.148999445444455	0.22373351489699	0.0619902194367231	0	0.0174847186939412	0	0	0.0652905537737556	0	0	0	0.135322474695161	0.157312138844218	0.00849709187141484	0.0891702096991844	0.89	-0.0345128397898157	1.08700072469597	GSM1356733
0.0454152279252837	0	0.0537690403742101	0.00450190302254028	0	0.178574030336279	0.157451810381774	0.0571632008982682	0.0354486579468493	0	0.079194314265969	0	0	0.0677773766358763	0.0176853190896653	0	0	0.0792482022874414	0.000785810011120873	0.222985106824723	0.11	0.153338134555899	1.01080040336586	GSM1356734
0	0	0	0	0.0412522726314545	0.0990008985921739	0.14514713695681	0.108476515617557	0.020542103144857	0	0.055884728952219	0.0570804994649932	0	0.0432676442501998	0.0124586759547549	0	0	0.351165345513056	0	0.0657241789219243	0.04	0.21620978217324	1.00106463174219	GSM1356735
0.0516073477950808	0.0398935545461017	0.0718022247381524	0.273073845889798	0	0	0	0	0.00268863708156378	0.00560685394231739	0.031049614632617	0.00104489456195441	0.0783134903702773	0	0.0822240865173792	0	0	0.0307602815212048	0.133878567360422	0.198056601043132	0.5	0.0232249105295757	1.06871457164874	GSM1356736
0.0669794514332482	0.00224898928329119	0.144475806717463	0.15402170417183	0.0211387588986245	0.0391364611061401	0.110146852981827	0.0233001200590536	0.0119496005410358	0.00215965512890112	0	0	0.051335020158124	0	0.177969116621542	0	0	0	0.0359752837810669	0.159163179117852	0.89	-0.0348923521468315	1.07566884652391	GSM1356737
0	0.145071406959408	0	0.133482363974115	0	0	0	0	0.0466125187863456	0.0415593508191285	0	0.0787805493628254	0.176164873560452	0	0.223247794046371	0.155081142491354	0	0	0	0	0.48	0.0254105930546445	1.1723926711889	GSM1356738
0	0.048904087347068	0	0.0667422896289918	0	0.0368747605127644	0	0	0	0.00360934869754898	0.059594428230072	0	0.0752394204633063	0.124617920949985	0.0770206670146006	0	0.0298637122060731	0.389969233514897	0.0317673598694414	0.0557967715652513	0.08	0.173028184842537	1.04976536154386	GSM1356739
0.0630060093764524	0	0.333432043268576	0	0	0	0.210474563151948	0.108658453388438	0	0	0.100851981971713	0.0673154829176502	0	0.0326469286534782	0	0	0.0613826173935557	0.0222319198781883	0	0	0.54	0.01403188423482	1.0934252579419	GSM1356740
0.104012700996124	0	0.360313912826877	0	0	0	0	0.0069374144742007	0	0.0125383822313482	0.172582545324621	0.114401648947761	0	0	0	0	0.0761586456418475	0.00693513522509517	0	0.146119614332126	0.94	-0.0429227450423778	1.09899443972398	GSM1356741
0.273996899951308	0	0.155068618530124	0	0.0502624519845399	0	0	0	0.074425115724583	0.0428667888264829	0	0.0300616665767738	0	0.00320799867462859	0.129542308858024	0.240568150873537	0	0	0	0	0.95	-0.0463085388460493	1.15236810768473	GSM1356742
0.180818384421029	0	0	0.408903577712566	0	0.0408502358620012	0	0	0.199456423790378	0	0.0489149911641742	0	0.0194151875215489	0	0.0394981419574837	0	0	0	0.019614124482904	0.0425289330879156	0.93	-0.0406460055904118	1.09379519295864	GSM1356743
0	0.0226251844781306	0	0	0.14852554897644	0	0.0826215730837562	0	0.178402988356196	0	0.183184290969002	0	0	0.0849331575735389	0	0	0	0.0735559227070628	0	0.226151333855874	0.75	-0.01394035029374	1.07976125140625	GSM1356744
0.119235552367656	0	0	0	0.0560156737306238	0.0994976929529748	0.0785747872483495	0.140969106566404	0.207292577920916	0	0.100062482364014	0.0355912288714833	0.00277258442306816	0	0	0	0.0234966741560342	0.0426496246598743	0.0548141193706455	0.0390278953679558	0.51	0.0219744220164187	1.10825371532165	GSM1356745
0	0.0757223823976681	0.110727238509136	0	0	0.333064418676428	0	0	0	0	0	0.0563272962081748	0	0.0112669262331006	0.0834768908593467	0	0	0	0.0747679005077073	0.254646946608438	0.94	-0.0429820834237278	1.11549728092912	GSM1356746
0.188669757891849	0	0.0439942389869738	0.261409959367636	0	0	0.0262273057796128	0.085896065822795	0.0230076236001487	0.123199977328517	0.0636729073298743	0.111022577466819	0.015434079859952	0	0.0136989376650664	0	0	0	0.00556943519132521	0.0381971337094309	0.55	0.00930316267490201	1.09079198635652	GSM1356747
0	0.08324426774196	0.258744732317084	0	0.131117630533904	0	0.123263881341671	0	0	0.00544411651760755	0	0	0.0712922222665387	0.0257506603458754	0	0	0	0	0	0.301142488935359	0.85	-0.0308622465551601	1.08989551981446	GSM1356748
0	0	0.295943450029104	0	0.227253467294171	0	0.108379475528271	0.0315259179746936	0	0	0	0	0.052213799899266	0.109368813674375	0.0251739119676203	0	0	0	0.0391252180473226	0.111015945585177	0.95	-0.0480463678193356	1.13287033117812	GSM1356749
0.214155063465137	0.0613699274117005	0.00501509844189929	0.124764754217746	0	0	0	0	0	0.0894948379574592	0	0.0494550110069074	0	0.0318940432332817	0.302195974596295	0.0240917689206668	0	0	0	0.0975635207489075	0.78	-0.0233762722459462	1.1262743463355	GSM1356750
0	0.0593743086941382	0.431872233595543	0	0.156607742733729	0	0.286108548116944	0	0	0	0	0	0	0.0660371668596459	0	0	0	0	0	0	0.76	-0.0152874810266372	1.10315090094391	GSM1356751
