Macs_IFN_B1a_Macs_IFN_y	Macs_IL_10	Macs_IL_4_Macs_IL_13	DCs_IFN_B1a	DCs_IFN_B1a_DCs_IFN_y	DCs_IL_10	Monos_IFN_B1a_Monos_IFN_y	Monos_IL_10	Monos_IL_4_Monos_IL_13	PMNs_IFN_B1a	PMNs_IFN_B1a_PMNs_IFN_y	PMNs_IL_4_PMNs_IL_13	P.value	Correlation	RMSE	sample
0	0.0139926313168762	0	0	0.282953456979448	0.224317364475186	0	0	0.0989109349204519	0	0.379825612308039	0	0	0.509755920016577	0.860982582791928	X01_0524D030uL01_0524_L8.LB7
0	0	0.0268307145136238	0	0.253304552815173	0.33632483982422	0	0	0.243890141573261	0	0.139649751273723	0	0.02	0.318547393217581	0.953566237261282	X010524PAXGENEIC_L5.LB5
0.00132084799375511	0.017737687862191	0	0	0.133380505376713	0.287361986267371	0	0	0.308702778139652	0.0434178979468187	0.208078296413499	0	0	0.550746804081207	0.837738911170693	X01_0673D025uL01_0673_L6.LB7
0.0103572725315549	0	0	0	0.361412822254332	0.179492300323869	0	0	0.228184155339451	0	0.20594487336612	0.0146085761846726	0.01	0.445967043995162	0.892602174849131	X010673PAXGENEIC_L6.LB11
0.0300928965830639	0	0	0	0.163340881640888	0.346148089537842	0	0	0.152228264039277	0	0.308189868198928	0	0.01	0.463006426752889	0.885541674095477	X010757PAXGENEDAY0_L1.LB7
0.0242296223197988	0	0	0	0.370865635814038	0.211822910424191	0	0	0.0856895085470256	0	0.298679138345434	0.00871318454951308	0	0.524924235133632	0.849024932776715	X010757PAXGENEIC_L5.LB7
0.0416746345212576	0.00795151066259764	0	0	0.235144412434061	0.303280954285112	0	0	0.239003583737822	0.0744027262406652	0.0878511856240086	0.0106909924944759	0.03	0.296470936501644	0.967199929018486	X01_0934D020uL01_0934_L1.LB1
0	0.0768830084440291	0	0	0.373993637766373	0.0961024232446347	0	0	0.262496210498243	0	0.190524720046721	0	0.04	0.289118306630978	0.982523917317504	X01_0940D030uL01_0940_L6.LB10
0.0205999462881563	0.0132412734074845	0	0	0.301031756075263	0.24677026351485	0	0	0.17927668692336	0	0.239080073790887	0	0.01	0.380115638025274	0.932041802207298	X01_0993D030uL01_0993_L8.LB8
0	0.143090405225124	0.0294745126286474	0	0.475527967808065	0	0	0	0.230999740066569	0	0.120907374271595	0	0.11	0.175426316298345	1.07226993799083	X030697PAXGENEDAY0_L2.LB11
0	0.0184405557059068	0.00582078770779086	0	0.381162916568471	0.265719454491096	0	0	0.218971823024027	0	0.109884462502708	0	0.04	0.287851566991491	0.972167640303708	X030711PAXGENEDAY0_L4.LB23
0	0	0	0	0.445659415853355	0.229741948122509	0	0	0.230666538106198	0	0.0939320979179376	0	0.07	0.254571324841893	0.985789112514381	X030714PAXGENEDAY0_L3.LB21
0	0.00417838419034419	0	0	0.360691104073588	0.307168110907807	0	0	0.186664644940012	0	0.141297755888248	0	0.01	0.388934318262835	0.921936463188585	X04_0152D020uL04_0152_L2.LB11
0	0.0157884597743437	0	0	0.442216378922592	0.226110072370452	0.00296780142780627	0	0.119834160088625	0	0.193083127416181	0	0.01	0.377679404883561	0.934706601992059	X040152PAXGENEDAY180_L4.LB7
0	0.00496209144695564	0	0	0.294327157678044	0.327726640220851	0	0	0.243544540930192	0	0.129439569723957	0	0.01	0.380113662571693	0.924537703529806	X040152PAXGENEDAY360_L4.LB8
0	0.0129922789638602	0	0	0.126934518167782	0.372400638549712	0	0	0.288145844052553	0.0679808972809414	0.131545822985152	0	0.01	0.403991325713986	0.912552966273813	X040152PAXGENEDAY540_L6.LB9
0	0.0802029103041264	0	0	0.501227677313411	0.0534013152115464	0	0	0.212222743443507	0	0.139343883743111	0.0136014699842977	0.0600000000000001	0.269102732434083	0.999100248022319	X040238PAXGENEDAY0_L2.LB15
0	0.0585341926457721	0	0	0.649836389864003	0	0	0	0.12832151746196	0	0.163307900028265	0	0.02	0.306093782160818	0.990460442597194	X040238PAXGENEDAY540_L3.LB18
0	0.0214440976464785	0	0	0.381627667363415	0.0721347847750454	0.0897414112633864	0	0	0	0.435052038951675	0	0	0.572093419572224	0.825948309180358	X040238PAXGENEIC_L2.LB16
