Macs_IFN_B1a_Macs_IFN_y	Macs_IL_10	Macs_IL_4_Macs_IL_13	DCs_IFN_B1a	DCs_IFN_B1a_DCs_IFN_y	DCs_IL_10	Monos_IFN_B1a_Monos_IFN_y	Monos_IL_10	Monos_IL_4_Monos_IL_13	PMNs_IFN_B1a	PMNs_IFN_B1a_PMNs_IFN_y	PMNs_IL_4_PMNs_IL_13	P.value	Correlation	RMSE	sample
0.0325714141743992	0	0.0026101953809823	0	0.408790693632302	0.0927172479808707	0.000112135234890504	0.0235585477333613	0	0.168524836307796	0.271114929555399	0	0	0.669924071958887	0.739679961714866	X323
0	0.0145361788920511	0.0888848578174507	0	0.164146139026061	0.148861477843722	0	0	0	0.202010070977881	0.381561275442835	0	0	0.770858705450403	0.640190732165305	X589
0	0.111850936666141	0.107757484584547	0	0.0151676626473908	0.125007531569713	0	0	0	0.0917605570849564	0.451602929971747	0.0968528974755039	0	0.66352862700142	0.747272595284066	X338
0	0.118416437791525	0.0333556890462113	0	0.303813297454921	0.0861833449560638	0.052677777577873	0	0	0.0836009122929178	0.321952540880488	0	0	0.594765461940516	0.807820501033642	X306
0	0.0552240046474488	0.0031398703789174	0	0.400829978339227	0	0.0951504713583526	0.0210882820889509	0	0	0.377118482897972	0.0474489102891315	0	0.653768597495009	0.754508902366845	X329
0.0184808079105219	0	0.0178461528986195	0	0.316287737406537	0.100339214216098	0.000460268556228918	0	0	0	0.546585819011995	0	0	0.881592156092777	0.48979412613838	X332
0	0.118149703621537	0.0889125210574591	0	0.156866375432321	0.110599443989604	0	0	0.00412003638574167	0.246680682044909	0.274671237468428	0	0	0.626837429346711	0.779621500014142	X548
0	0.145199356753718	0.0525084571384205	0	0.36017761379858	0.0399255318007702	0.0283031783529049	0	0	0.0214906644075837	0.325076374218913	0.02731882352911	0	0.517209628296676	0.87463871533223	X310
0	0.107872335736218	0.0260706658246505	0	0.286270484106632	0.105156995669563	0.043125902687124	0	0	0	0.431503615975813	0	0	0.712085945051705	0.701212950957993	X344
0	0.0573821226660725	0	0	0.454826804757513	0	0.0302089104401368	0	0	0	0.457582162136278	0	0	0.770880333345889	0.637307707919079	X298
0.00875728925273919	0	0.0296440637876597	0	0.25041907553083	0.1780233775109	0	0	0.00445623352141168	0	0.52869996039646	0	0	0.820950400317425	0.57904945341348	X326
0	0.0463694645400073	0.177421486815913	0	0.225123143094888	0.129748882858078	0	0	0	0.210302368611881	0.211034654079232	0	0	0.552243459320899	0.833245363448465	X384
0	0.0090691363611321	0.131385049263769	0	0.350774545859904	0.132627096706145	0.0928679847398617	0	0	0.00305609775805347	0.248111116719654	0.0321089725914817	0	0.528077322673673	0.847229807207601	X297
0	0.0982606892610224	0	0	0.247606631857338	0.13815781838728	0	0	0	0.012572438985287	0.465554714633496	0.0378477068755759	0	0.711500039402358	0.701499195108141	X304
0.0082263145511787	0	0.0367418839294485	0	0.179114080996974	0.205113729044381	0	0	0	0.15715132443572	0.413652667042298	0	0	0.847843854556448	0.551042884606894	X301
0	0.0944900156696284	0.0754400699643815	0	0.0982763704872364	0.0457616927138934	0	0	0	0.227993531652226	0.400761302837602	0.0572770166750317	0	0.721013798281144	0.691484205726348	X391
0	0.0617231666994061	0.108747817186665	0	0.320722366462816	0.0507522657465114	0	0.00727669281523965	0	0.00500411876512351	0.388124657043558	0.0576489152806805	0	0.658432216249356	0.750118433340573	X596
0	0.112681118454735	0	0	0	0.222841476429972	0	0	0.0625447790889431	0.0939547008837829	0.42314877609841	0.0848291490441566	0	0.714385137781084	0.699650131709979	X491
0	0.127869556912146	0.0278802691402497	0	0.0591027320502844	0.115387478396738	0.0173696743171671	0	0	0.154891231108541	0.468789202584643	0.0287098554902296	0	0.706885001222913	0.708638504146624	X86
0	0.052029946255278	0.0193486971647284	0	0.230988875180191	0.067446949831419	0.0297463827700525	0	0	0	0.600439148798331	0	0	0.747322724954016	0.665094227825007	X179
0	0.121773871584121	0.0383471867000421	0	0.0385293673137042	0.0794516750430607	0	0	0	0	0.58880855706143	0.133089342297642	0	0.735054644588812	0.67793776086827	X205
0	0.0389557730177497	0.0609331535210354	0	0.213429436632911	0.169904876951388	0	0	0	0.176317041526946	0.34045971834997	0	0	0.741210328566587	0.673172255680846	X186
0	0.0585004456198833	0	0	0.26785070347459	0.174981842956806	0	0	0	0.120239254467725	0.378427753480997	0	0	0.713480792543925	0.69924672404657	X861
0	0.164859343105718	0.0984428040595806	0	0.223438579540217	0	0.0222208945896832	0	0	0.211110013995001	0.234065784775519	0.0458625799342814	0	0.559245264678333	0.839934665288868	X769
0	0.0729617556261928	0.132326753279552	0	0.341692691927276	0.020305185789038	0.0956769614615017	0	0	0.0118617891180657	0.285557889493951	0.0396169733044217	0	0.565084597480826	0.825783124911745	X768
0	0.114401413272897	0	0	0.0831001902294354	0.120094245953967	0	0	0	0	0.576703942502157	0.105700208041543	0	0.772869960763097	0.634860966598193	X793
0	0.0464834699229859	0.079858400044376	0	0.35552035580337	0.103666677786397	0.0863711839733762	0	0	0.0637092250988186	0.237982106262646	0.0264085811080301	0	0.563362212790067	0.824223975315959	X130
0	0.130083463551785	0.128421098099476	0	0	0.0656900208998994	0	0	0	0.254344461119495	0.363456517691404	0.0580044386379413	0	0.68064297758802	0.732344955825248	X170
0	0.109048140091821	0.0456538036255481	0	0.163672952460385	0.0601448393435284	0.0161187663873488	0	0	0.0705034562264182	0.426353384024486	0.108504657840465	0	0.683766554100003	0.728067961943099	X808
0	0.0693301031347349	0	0	0.1809458019382	0.125825449328322	0.0788046636651674	0	0	0.0962044185705359	0.369006893264632	0.0798826700984068	0	0.636907905869812	0.768699747095714	X45
0	0.0946129096376882	0.0309118682500784	0	0.0492581526065458	0.207560331825076	0.00960659191041633	0	0	0.0103958497618043	0.562742289723558	0.0349120062848324	0	0.779607875728555	0.627336330129916	X96
0	0.0782849818318172	0.0972239322086932	0	0.139435514550995	0.121597173172466	0.130875274984101	0	0	0	0.314734853507291	0.117848269744636	0	0.569639979228394	0.819673971976214	X829
0	0.0322843690921409	0.112693425848431	0	0.292749180538586	0.043318584934655	0.0216519887383499	0.0149070778717654	0	0	0.41371345247214	0.0686819205039312	0	0.707419833193946	0.706258412886213	X181
0	0.0255603230733042	0.0388691446376156	0	0.330427159877468	0.115631050668249	0.00422566860515046	0	0	0	0.485286653138213	0	0	0.810007510477428	0.594083289732611	X857
0	0.0961290780635519	0.00495929461911356	0	0.194546418605954	0.117035338981262	0	0	0	0.0255534414393008	0.462683147319327	0.0990932809714902	0	0.701167111644086	0.711350642855049	X826
0	0.0407393819949599	0.0718111092910643	0	0.235330047842914	0.0291931899672094	0	0	0	0.0539757742888528	0.568950496615	0	0	0.787235562413458	0.616090275935723	X777
0	0.156963541527629	0.0501892843757268	0	0.193589718454023	0.0214576067447286	0.0239691816908103	0	0	0.0354003797781294	0.365398418599492	0.153031868829461	0	0.587968855273356	0.812639808346697	X812
0	0.0406258446455976	0.0471071864313074	0	0.402948650422116	0.00968124734251332	0.0580166518737883	0	0	0	0.42789181916386	0.0137286001208177	0	0.714479068447308	0.697962055161095	X211
0	0	0	0	0.0727313531941978	0.238805926156174	0.00994366881702904	0	0	0.129360851813953	0.549158200018646	0	0	0.859194105097761	0.519213657268581	X720
0	0.0645246424522549	0.172717882530423	0	0.31519327344691	0.0162044332613993	0.0975646729805984	0	0	0.0841256797871877	0.2058272986755	0.0438421168657271	0.01	0.508118338765092	0.865238194210213	X766
0	0.0467007619675915	0.0846338469415516	0	0.28887838671069	0	0.0393262486577678	0	0	0.233760313879645	0.306700441842754	0	0	0.767005019220571	0.643859486282223	X721
0	0.0664887439648279	0	0	0.140027969981645	0.156629619733609	0.111265979776892	0	0	0.0956049828438402	0.373646715713331	0.0563359879858553	0	0.736199650708668	0.679086823895919	X809
0	0.0463344813492127	0.0621300013192958	0	0.243891383941605	0.0285672357560205	0.0286004781916963	0	0	0.0484851796510184	0.541991239791151	0	0	0.766823681403055	0.641078740265138	X798
0	0.0898924850720801	0.0829028277427203	0	0.166096041729351	0.105248827200648	0	0	0.0268835081853335	0.184303108895599	0.344673201174268	0	0	0.689195828294383	0.722469829369296	X815
0	0.0253186631836561	0.105024299430839	0	0	0.168376741285238	0	0	0.0206614535142611	0.543689343961646	0.13692949862436	0	0	0.770032092374509	0.646514422613902	X800
0	0.143733441554654	0.00573336202596167	0	0.149791266164567	0.13170260504306	0	0	0	0.00219664236539174	0.525845853043034	0.0409968298033308	0	0.700297881919029	0.715918723867685	X849
0	0.113923835218611	0	0	0	0.186737138507787	0	0	0	0.241438164098958	0.336620160572563	0.121280701602081	0	0.72503047275293	0.688564594642264	X737
0	0.113836280717772	0.0569405124324849	0	0.0475721208109316	0.0908807078010109	0.00984387412531421	0	0	0	0.660703073531473	0.0202234305810134	0	0.790360119655234	0.614923996501064	X784
0	0.0372074248247652	0.0656018800322874	0	0.108283586391139	0.148631209923781	0.0153466655808345	0	0	0.129454466704938	0.495474766542256	0	0	0.731386301488751	0.680318361725722	X805
0	0.0954395918245114	0.101220229405443	0	0.0856930875362552	0.0622884712254856	0	0	0	0.162176771396083	0.464769861781931	0.0284119868302912	0	0.734538275499412	0.677764959859477	X730
0	0.0767261352628977	0.0856282648548548	0	0.303214362799751	0	0	0	0	0	0.534431237082497	0	0	0.740683970838005	0.671669267430327	X748
0	0.0613240468949355	0.0503856876702912	0	0.291090041814089	0.0415235741905504	0.0421318327585141	0.00126312015494913	0	0	0.475857065853042	0.0364246306636286	0	0.768150850526044	0.641626731682563	X722
0	0.0895602126565416	0.0697590666947765	0	0	0.160528834553195	0	0	0.00572441181686265	0.179400841461731	0.494271922764076	0.000754710052817605	0	0.762120162105045	0.646837697258898	X771
0	0.0891360901802507	0.064082822317305	0	0.211367577608251	0.0628822435503362	0.010968773536616	0	0	0.0494830161989571	0.512079476608284	0	0	0.73503084713739	0.677809905162149	X719
0	0.0800714402242715	0.159792078080221	0	0	0.122634721412511	0.00515997075137062	0	0	0.151885263874981	0.480456525656645	0	0	0.72250713423986	0.690294853243788	X831
0	0.150650652232977	0	0	0.268701324153385	0.108777441698308	0.0309107516759916	0	0	0	0.440959830239339	0	0	0.633332725044068	0.780742133910767	X716
0	0.100859812579457	0.0672360611272794	0	0.204186881099818	0.0658166447689812	0	0	0	0.351783439819931	0.210117160604534	0	0	0.665832176781146	0.744114250562484	X814
0	0.132534689888993	0	0	0.0831802647324497	0.0976512375914596	0	0	0	0.0633724631000796	0.477387452498619	0.145873892188399	0	0.723945655851672	0.688868436125347	X799
0	0.095707170336731	0	0	0.199326023005669	0.124447167080563	0.0269789527163561	0	0	0	0.542037608229198	0.0115030786314824	0	0.710864854447159	0.704068422879598	X794
0	0.0751456920086921	0.0669455534238726	0	0.329520499410817	0.0532287657343563	0.00324447511225953	0	0	0.19005031625713	0.24491848104912	0.036946217003752	0	0.637601355469503	0.767737468794113	X437
0	0.0452210908695137	0.0530869518770206	0	0.404596918652858	0.0713080050473159	0.0853954688337843	0	0	0	0.340391564719507	0	0	0.594146793461817	0.803722017005341	X512
0	0.00801950227830894	0.079055147100894	0	0.277860847274345	0.0907690344809207	0.0947099034380749	0	0	0	0.351921239043695	0.0976643263837614	0	0.681217059032715	0.733036574335818	X523
0	0.0168771195541543	0.00598340765483846	0	0.198300451063694	0.246900419211729	0	0	0	0	0.531938602515584	0	0	0.814243637675886	0.588275623459485	X503
0	0.134791993686787	0.124681115572368	0	0.426161963831223	0	0.0608770290462807	0	0	0.0234755974768766	0.180671262404557	0.0493410379819071	0.01	0.433247704206044	0.930773349430575	X515
0	0.02318475710347	0	0	0.580835297390019	0.0153390745174566	0.0128730431249854	0	0	0	0.367767827864069	0	0	0.777297802414712	0.634613807560322	X509
0	0.0735340070994534	0.0691484694500459	0	0.39485456102931	0	0.0931565406342122	0.00293823057666853	0	0	0.321479957216007	0.0448882339943033	0	0.604298884621523	0.795850939162839	X514
0.00206500269436955	0	0	0	0.326677339673226	0.188436723479815	0.0202852056255412	0	0	0	0.462535728527048	0	0	0.8042167606163	0.60489047499013	X502
0	0.0493620241058109	0.157656355074725	0	0.244881229498931	0.119726099559502	0.109304581063231	0	0	0.102109333690118	0.204455775797582	0.0125046012100998	0	0.539741114198549	0.840818711510898	X410
0	0.0493612307819406	0	0	0.177058325414608	0.156710557755964	0	0	0	0.174541008541118	0.442328877506369	0	0	0.80447464807663	0.597120993295088	X456
0	0.032025905508804	0.0770701818131579	0	0.437514820599624	0.0100409903252593	0.0933498801809257	0.00293137451189921	0	0	0.284588946046662	0.0624779010136675	0	0.587763322791206	0.806341881879029	X475
0	0	0.240074328178044	0	0.311958589945819	0.0244267486456536	0.0584228573058258	0	0	0	0.365117475924657	0	0	0.587839576754844	0.807329692243347	X270
0	0.0564603242340573	0.0163623668552017	0	0.303756331465658	0.0452169728878621	0.0226050576345507	0	0	0.342789096604148	0.178041370066246	0.0347684802522766	0	0.703352640196864	0.710013379617862	X474
0.00873763746869263	0	0	0	0.360609546196128	0.228989259571734	0.00433574122992986	0	0	0.0201813247809662	0.377146490752549	0	0	0.798873337270284	0.619305286536062	X450
0	0.0693082645274096	0.0532516223667947	0	0.31859201159398	0.0940826677572928	0.065059122353144	0	0	0.0446681673143484	0.35503814408703	0	0	0.645292973712737	0.762075871862581	X453
0	0	0.00331825895317757	0	0.38859158186505	0.172602219747527	0	0	0	0	0.435487939434246	0	0	0.793123263767305	0.618845508782123	X449
0	0.054629531742332	0.0706742965955785	0	0.312769386613158	0	0.0443637875870586	0	0	0	0.517562997461873	0	0	0.783655872785281	0.621669586746279	X452
0	0.0102335695674308	0.067030103029164	0	0.374149610710516	0.0326480074927051	0.109159863733548	0.011452964575947	0	0	0.337683084859931	0.0576427960307583	0	0.698857050967668	0.716499235838245	X455
0.0116568159580667	0	0	0	0.362368346937916	0.205913236278703	0	0	0	0.120271330874989	0.299790269950326	0	0	0.790343380723479	0.630216188474428	X441
0	0	0.121916650789796	0	0.23431202903481	0.171697671726734	0.0332127378873543	0	0	0.175854473126983	0.242879311720579	0.0201271257137445	0	0.688758715851576	0.728113193995553	X443
0	0.0752782428052106	0.0254426944952796	0	0	0.211709679652048	0	0	0	0.207313888065047	0.445608847592618	0.0346466473897968	0	0.760018565643708	0.649391879036734	X529
0	0.0250282264922848	0.0655406301400294	0	0.420693237616821	0.0393854011367409	0.0711599282959654	0.00268682098466947	0	0	0.341649032367465	0.0338567229660234	0	0.665655056631197	0.743949868690729	X613
0	0.112233903379837	0.0913102082814593	0	0.334542457663781	0.0741003423972798	0.0833207077829179	0	0	0.171608512563852	0.132883867930872	0	0.01	0.471716009198995	0.895777252319962	X621
0	0.0770608593026172	0.0803224476598512	0	0.343355822164757	0.0843425668131218	0.097867675007787	0	0	0	0.275355299227549	0.0416953298243168	0.01	0.500977220071024	0.871994489414788	X371
0	0.15013700514352	0.0687010432049024	0	0.18263839656393	0.0541793756965239	0	0	0	0.00294634371759689	0.541397835673527	0	0	0.698504618208933	0.721754428391406	X288
0	0.121473980431289	0.0537410840823125	0	0.322221949720998	0	0.0528555521841497	0	0	0.123885795350564	0.158705039548095	0.167116598682591	0.01	0.501997410793446	0.868364049751661	X360
0.00833194102184642	0.020344093739841	0.0326238276089271	0	0.177353697601662	0.144287998413393	0	0	0	0.609907257420572	0	0.00715118419375852	0	0.801916339353588	0.621370541287296	X349
0	0.109591071667213	0.0281890292733237	0	0.29786287992897	0.0682232809832236	0.0694841724547435	0	0	0	0.395808316800733	0.0308412488917925	0	0.668315793939435	0.742879543666268	X603
0	0.141124795191004	0	0	0.175423681927636	0.145997489760204	0.0462174360276082	0	0	0	0.425097615717366	0.0661389813761816	0	0.626010000545903	0.78176990646453	X348
0	0.00703108187492716	0.0110933251132868	0	0.582078360409283	0	0.0562051790938346	0	0	0	0.343592053508669	0	0	0.73065668018232	0.683568773308325	X370
0	0.157515732602635	0.0687910017750541	0	0.208717233708016	0.134253335796981	0	0	0	0.057509824700648	0.373212871416666	0	0	0.612988769751716	0.796970329834078	X287
0	0	0.0504571700097669	0	0.350962774503401	0.17741400658403	0.0124130609376656	0	0	0.293652960351803	0.115100027613333	0	0	0.666347754710233	0.747495040431635	X358
0	0.121573183967233	0.0164741411500861	0	0.366700701726919	0	0.0934264437929165	0	0	0	0.262690848633847	0.139134680728998	0	0.520499116347136	0.858871071701578	X291
0	0.112446660115145	0.17464568083613	0	0.0634520643809013	0.121149387254169	0	0	0	0.0120871802552682	0.516219027158387	0	0	0.652249271250047	0.762091730183572	X357
0	0.0651627515415618	0	0	0.27025853341149	0.143709000908448	0	0	0	0.246935335584918	0.219639344562551	0.0542950339910306	0	0.586827821319475	0.807781526245823	X488
0	0.047771274956573	0.123136675797707	0	0.2072376726787	0.154962272848733	0.0644088724147047	0	0	0.1762944701593	0.185261798566979	0.0409269625773022	0	0.531391896706971	0.845574129118047	X290
0	0.0738415949288636	0.0522726831548844	0	0.323205903888692	0.0706703511131832	0.12287348344904	0	0	0.0623237062649375	0.240204925913906	0.0546073512864935	0	0.564892123593951	0.823945347470676	X356
0	0.0490622090569172	0	0	0.35209336817246	0.164285560357011	0.0936659072490242	0	0	0.0122001129757524	0.30418771493102	0.0245051272578152	0	0.688537079008424	0.725752405039561	X286
0	0.108411170015813	0.0783476939648955	0	0	0.232463697518552	0.0618678476357651	0	0	0.175571357114749	0.343338233750225	0	0	0.643292094025822	0.764386597859311	X487
0	0.0532329357440855	0.157861844241781	0	0.198431785703028	0.165366844170585	0.0524552398611989	0	0	0.137651445419104	0.22747543454093	0.00752447031928775	0	0.571642046317255	0.818176139737547	X293
0	0.158802801360518	0.136939205849423	0	0.127970204498737	0.0716544204990757	0.00100117789434578	0	0	0.153656609833941	0.291308580222086	0.0586669998418738	0	0.53409537814959	0.859296621138215	X285
0	0.0852897197871252	0.157988188053922	0	0.046201994848393	0.121898074999212	0	0	0	0.0914533052129403	0.497168717098408	0	0	0.698789290612015	0.714977214570434	X618
