B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE	sample
0	0.0572994220726676	0	0.00550406027662441	0.133217209318043	0.02050638044397	0.0207962818970998	0	0.0135338163626345	0.00855007088809877	0.0915844532249546	0	0.274549380623187	0.00159803543421643	0	0	0	0.00801598705944776	0.00808727330790805	0	0	0.356757629091148	0	0.712872864773045	0.703168638872822	GSM914353
0	0.0337053264049511	0	0.20058256162244	0.104335524521346	0	0.0125836172882217	0	0.0285168267192864	0	0.232575035981327	0	0.224222711501561	0.000120897768915384	0	0	0	0.00289181771058842	0.0147309846424603	0	0.000863521407239655	0.144871174431663	0	0.625168740130309	0.781867886993908	GSM914354
0	0.0360009748970233	0	0.127406801632572	0.214287833709815	0	0	0	0.045297865524096	0	0.13384826831958	0	0.220038742731076	0.000714994504163443	0	0.00795886803115659	0	0.00469528976548576	0.00974420898332858	0	0	0.200006151901703	0	0.600110221865465	0.800750581940009	GSM914355
0	0.0192560059125813	0	0.163456993820532	0.0617986526841037	0	0.0084306360579362	0	0	0	0.172330999466888	0	0.232598151278319	0	0	0	0	0.00065068167255088	0.0347234629585617	0	0	0.306754416148527	0	0.660050525368801	0.752085511895736	GSM914356
0	0.0260808153663266	0	0.108451279286337	0.10273994195371	0	0.0243624816563825	0	0.0167089779193387	0	0.27257782156009	0	0.184967334164604	0.000681409094505115	0	0	0	0.00386919675879046	0.0309412824203597	0	0	0.228619459819556	0	0.643602588536844	0.766732305065695	GSM914357
0	0.0125735050799022	0	0.138989289330635	0.0937639194217993	0.0470886403459957	0.0298341309676912	0	0	0	0.205387073509529	0	0.267957099498027	0.00370102316270774	0	0	0	0.00203125764802657	0.0137109888715373	0	0	0.184963072164149	0	0.646585993740523	0.76574923681532	GSM914358
0	0.0169260502819884	0	0.25760725594007	0.0734312014691321	0.0509439490445517	0.0263716310586341	0	0.00557274704343943	0	0.145793631470311	0	0.193283290398208	0	0	0.000706318816666718	0	0.00705366936709805	0.0181171744804842	0	0	0.204193080629416	0	0.654808850370259	0.760063429511339	GSM914359
0	0.00942272209681002	0	0.150522125118066	0.114659176118685	0	0.0564363976736175	0	0	0	0.213508872665887	0	0.279802384531633	0.0310745746391665	0	0	0	0.000788773591019072	0.00934886285062416	0	0	0.134436110714492	0	0.639133906634569	0.773081021577474	GSM914360
0	0.0931615570140533	0	0.0546930298469456	0.11361070656409	0	0	0	0.0563699696325777	0	0.0987540314585455	0	0.158158690396657	0.0478039668526894	0	0	0	0.00761785976896948	0.035871864998473	0	0	0.333958323466999	0	0.649687666126376	0.762060480435967	GSM914361
0	0.0183470858468791	0.00194345645495113	0.265905259614756	0.0530808892803483	0	0.0529778866353554	0	0.00480294327744265	0	0.149841356865596	0	0.297086782262693	0.0129644701684308	0	0	0	0.0043161946596834	0.00976278862703493	0	0	0.12897088630683	0	0.659272719872315	0.758794695929556	GSM914362
