Macs_IFN_B1a_Macs_IFN_y	Macs_IL_10	Macs_IL_4_Macs_IL_13	DCs_IFN_B1a	DCs_IFN_B1a_DCs_IFN_y	DCs_IL_10	Monos_IFN_B1a_Monos_IFN_y	Monos_IL_10	Monos_IL_4_Monos_IL_13	PMNs_IFN_B1a	PMNs_IFN_B1a_PMNs_IFN_y	PMNs_IL_4_PMNs_IL_13	P.value	Correlation	RMSE	sample
0	0.117652979296434	0	0	0.217425566247901	0	0.00353946080194499	0	0	0.443992428868911	0	0.217389564784809	0.02	0.388610965056732	0.93872581330582	GSM914353
0	0.0702706267753952	0	0	0.428318392847792	0	0.0348208969328323	0	0.0504973875305989	0.34873453854042	0	0.0673581573729617	0.03	0.293689535259336	0.991696726983615	GSM914354
0.0114718686733091	0.0179751513757658	0	0	0.27500005700441	0.00288544802624515	0.00181006004364588	0.000981689965636865	0	0.523070300385074	0	0.166805424525913	0.01	0.436108826711997	0.909709111687611	GSM914355
0.0440484925807999	0	0	0	0.432051426989671	0.00215897188644426	0	0	0	0.325646865839018	0.156687426998174	0.0394068157058924	0.02	0.358839373750462	0.976339947170644	GSM914356
0.0249113873935854	0.0155018035846812	0	0	0.497392070347046	0	0	0	0	0.289175267698808	0.124803850873321	0.0482156201025581	0.02	0.354717404982141	0.970754011045903	GSM914357
0.00934249199400503	0.030828471279201	0	0	0.551763910386088	0	0	0.0064883546834671	0	0.161620280796439	0.0694818416557584	0.170474649205042	0.03	0.323081309943313	0.970433470948872	GSM914358
0.0321118670736026	0.0185598053711402	0	0	0.497480436777991	0.000395122013436195	0	0	0	0.337411557785583	0.0261011051033819	0.0879401058748655	0.03	0.325432649840742	0.979079184486656	GSM914359
0	0.0806483962536352	0	0	0.292629517310209	0	0.0079600103081496	0	0	0.563122920087174	0	0.0556391560408317	0.02	0.376888098875752	0.959617472389759	GSM914360
0.00897596852382618	0.0236669179483513	0	0	0.404296254000134	0	0	0.000620391238307732	0	0.362264940739313	0.186367538358833	0.0138079891912351	0.01	0.465595165626349	0.906998360310847	GSM914361
0.00882731067699159	0.0276904402075476	0	0	0.685597405948796	0	0.00298252288464684	0.0201376446823486	0	0.146488049579982	0.0313034317850886	0.0769731942345986	0.04	0.287466374506641	0.996207889680693	GSM914362
0	0.0540116296254769	0.0205833261753871	0	0.341472553072304	0	0.0292756798444637	0	0	0.551720589071154	0	0.00293622221121403	0.01	0.456816794471651	0.905246503874685	GSM914363
0.0135648776309867	0.0280971439546301	0	0	0.546736995197315	0	0.0141171915409873	0	0	0.311319613358734	0	0.0861641783173468	0.02	0.359555478348777	0.954010281944035	GSM914364
0.00779782610808548	0.0367863477872052	0	0	0.187920977946364	0.00697076836663867	0	0	0	0.633897700961382	0	0.126626378830325	0.02	0.377605165160465	0.958275113723286	GSM914365
