CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell	P.value	Correlation	RMSE	sample
0.154560597918173	0.154884101671777	0.0536820818462447	0.120645801186191	0	0.156918617550327	0	0.00843726314494445	0	0	0.00448811017516471	0	0.145262559385725	0.0275449597373229	0	0	0.0137119042029423	0.136372151322024	0.0234918518591654	0	0	0.462114392424295	0.918235925556739	GSM1249177
0.200785450945864	0.0492967089740379	0.178383826309913	0.148707273519925	0	0.0838016020061827	0	0.0172216457553034	0	0	0.0242346113994398	0	0.0247880513375865	0.028416801147557	0	0	0.0146545310045132	0.154076154792728	0.0354291161193884	0.0402042266875611	0	0.438918753750359	0.89957499088938	GSM1249178
0.157196860520432	0.0762450384255286	0.071781110001857	0.134292924743064	0	0.136938400812498	0	0.00940899608527081	0	0	0.00142327555593763	0	0.146915718823879	0.0206854032969147	0.00957315312176174	0	0	0.202825610396907	0.0238446148327	0.0088688933832508	0	0.452435240961664	0.908395010814134	GSM1249179
0.275104513377184	0.0842009438088933	0.0588855412386468	0.131955269970465	0	0.0811344051851343	0	0.00467988608290128	0	0	0	0	0.0848518953675247	0.0339825670762117	0	0	0.0155757494919117	0.221430629188419	0.00819859921270854	0	0	0.567330666293629	0.828864292565692	GSM1249180
0.318131295213592	0.143593570543093	0.117472552947947	0.0957271498502896	0	0.109899123019612	0	0.0181349444705682	0	0	0.0236064002268813	0	0.0200190048471816	0.0284707107577564	0	0	0.0235732800655095	0.0665329111478645	0.0348390569097049	0	0	0.650946846439826	0.760039346751859	GSM1249181
0.266733755716006	0	0.0559075928141537	0.103082049126158	0	0.076743823698552	0.00035290338294351	0.00296315273222304	0	0	0.00381158843397489	0	0.134822400549737	0.031644123242208	0.00216498964948516	0	0.00202638089584157	0.292929399470823	0	0.0268178402878945	0	0.563590100850141	0.82914490976515	GSM1249182
0.0882222963397084	0.196606659849806	0.0887800190451901	0.166135049165778	0	0.165531281236304	0	0.00504147820503772	0	0	0.030949440156418	0	0.0332451075245061	0.0113294500250956	0.0112151455164011	0	0	0.164734075756328	0.038209997179426	0	0	0.45776518434086	0.899809535712188	GSM1249183
0.317018294861044	0	0.098756012471158	0.100890468808299	0	0.0177928903685451	0	0.0125363528194889	0	0	0.00163602762499026	0	0.0800307554515579	0.0733980569739636	0	0	0.00289008595587572	0.218437320133431	0	0.0766137345316461	0	0.540954591563758	0.842829352518	GSM1249184
0.123414175806566	0.191361378788691	0	0.170614175780644	0	0.37111397022677	0	0.0148417158916594	0	0	0	0	0.0568413179330669	0	0	0	0.00140865671786189	0	0.0181070294331998	0.0522975794215403	0	0.627190488414624	0.778091913413704	GSM1249185
0.246251943138762	0.0154442223188637	0.0954863429308974	0.0402284039117921	0	0.0469198323509024	0	0.015647333595752	0	0	0.00758832428474456	0	0.144166333082049	0.0853696888095975	0.0125335742532335	0	0.00469109381773501	0.219498801524492	0	0.0661741059811795	0	0.459765175023378	0.910543194219156	GSM1249186
0.0818727691569446	0.141177033577972	0.136452372747542	0.195400795199131	0	0.139797301881154	0	0.00873848668129865	0	0	0.00815801478815008	0	0.0513281260753843	0.0281334029912159	0.010633138987695	0	0	0.130374202852346	0.0335965688089344	0.0343377862522311	0	0.538764356242134	0.841196157897438	GSM1249187
