Macs_IFN_B1a_Macs_IFN_y	Macs_IL_10	Macs_IL_4_Macs_IL_13	DCs_IFN_B1a	DCs_IFN_B1a_DCs_IFN_y	DCs_IL_10	Monos_IFN_B1a_Monos_IFN_y	Monos_IL_10	Monos_IL_4_Monos_IL_13	PMNs_IFN_B1a	PMNs_IFN_B1a_PMNs_IFN_y	PMNs_IL_4_PMNs_IL_13	P.value	Correlation	RMSE	sample
0.0148107178138658	0.0312326696828229	0	0	0.480039992607066	0	0	0	0	0.233481309821285	0.118137121124804	0.122298188950157	0.04	0.351695428726507	0.963280173580553	GSM981627
0.00258123622481081	0.0345544506883296	0	0	0.496891867347249	0	0.0256950856866678	0	0	0.287049736236635	0.0585014554012363	0.0947261684150721	0.03	0.377565797885302	0.944524779279923	GSM981628
0.0201930373433795	0.0340540094701635	0	0	0.453444063688816	0	0	0	0	0.210207887991942	0.159010640759387	0.123090360746312	0.03	0.408554593360139	0.930895095667086	GSM981629
0	0.130370712585799	0	0	0.107096402772272	0.048595904923177	0.0215067302836341	0	0	0.459401409763694	0	0.233028839671424	0.02	0.460455292951699	0.89237459715915	GSM981630
0	0.0620142965831296	0	0	0.385104511109845	0	0	0	0	0.168237646665612	0.277915876426043	0.106727669215371	0.01	0.512494131332492	0.867042805759866	GSM981631
0	0.0607920442529483	0	0	0.409707688346049	0	0	0	0.0931259771005069	0.349825573866957	0	0.0865487164335385	0.07	0.251919529254511	1.00746184665804	GSM981632
0	0.0248789483891093	0	0	0.650470892951235	0	0	0	0	0.150838896840861	0.0529247446620486	0.120886517156746	0.07	0.263852616535805	1.00531068602992	GSM981633
0.0274207808883334	0.0203750065213466	0	0	0.432353385012425	0	0	0	0	0.392606690975254	0.0336203337399851	0.0936238028626556	0.03	0.382681673778887	0.945653135783139	GSM981634
0.0246661777963199	0.0210833377034762	0	0	0.488009203147323	0	0.0274148269135604	0	0	0.218522198977842	0.127539132870631	0.0927651225908466	0.03	0.373200710536179	0.952286746453776	GSM981635
0	0.0154194354035868	0	0	0.631515458455259	0	0	0	0	0.170281979072167	0.0311322494993997	0.151650877569587	0.04	0.365571173711827	0.943705277218036	GSM981636
0	0.0718946775123264	0	0	0.0957170386921254	0.0127024035298924	0	0	0	0.642212951573268	0	0.177472928692388	0	0.53898526004661	0.844116700591782	GSM981637
0.00754628415142504	0.0270832421623752	0	0	0.614780730255892	0	0	0.000893503229877656	0	0.16068635265545	0.00946111794004449	0.179548769604936	0.11	0.200233760564753	1.03293729151617	GSM981638
0.013579292367172	0.0308539218068223	0	0	0.441040764826023	0	0	0	0	0.249563918714839	0.198243929639623	0.06671817264552	0.02	0.455208002644385	0.906923349833509	GSM981639
0.00786334932220872	0.0279779113897527	0	0	0.444203253563283	0	0	0.00736585743903881	0	0.14130678616473	0.276756913136706	0.0945259289842806	0.02	0.481515617338157	0.887923262987579	GSM981640
0.00991497900281849	0.0173577835658124	0	0	0.486035935598969	0	0	0.00518754057190522	0	0.162841758932433	0.095198802002057	0.223463200326005	0.0600000000000001	0.317630319223884	0.970346804003914	GSM981641
0	0.105562809304758	0	0	0.390900080662826	0	0.0304390051089865	0	0.0733743397821789	0.347753257091649	0	0.0519705080496012	0.09	0.232604089568232	1.03116495557784	GSM981642
