B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE	sample
0	0.0109664755834953	0	0.118278053992578	0.175202863914017	0.0746301531476994	0.0243603970128739	0	0	0	0.164972506551281	0	0.241234500301705	0.0159642033716795	0	0.00361922744909161	0	0.0025347796589189	0.00926234025309431	0	0	0.158974498763566	0	0.590480961292682	0.807244606899309	GSM484368
0.0158958948069373	0	0	0.0926507283098465	0.120890953562773	0.0511653011418395	0.00415357839696243	0	0	0	0.194769917679795	0	0.319246256917384	0.0181233958664252	0	0	0	8.53432531542554e-05	0.0218752849543869	0	0	0.161143345110496	0	0.592102687330115	0.80547181452822	GSM484369
0	0.0093062285498575	0	0.0359979640876668	0.178439903280391	0.0458903426061924	0.00821903158135693	0	5.26511940855039e-05	0	0.125376902047083	0	0.303474743724037	0.00955890066491858	0	0	0	0.00051817140378755	0.0118009521937423	0	0	0.271364208666881	0	0.586031706225568	0.810385438234017	GSM484370
0	0.0177848116829595	0	0.145994845967301	0.151544627993744	0.0888462489052203	0.0216340987898034	0	0	0	0.12630742025964	0	0.130851239288231	0.0141053243861842	0	0.00542756973453161	0	0.00318103387070844	0	0	0	0.294322779121676	0	0.526367646118628	0.853314723830764	GSM484371
0	0.0184601312135284	0	0.0846570844998675	0.175191149831972	0.0333450618899218	0.0150651851689181	0	0	0	0.130001835289365	0	0.353059022927191	0.0111767631267382	0	0.00558477550287795	0	0.00520594745493901	0.00268245088712354	0	0	0.165570592207557	0	0.539189899879486	0.841871136887424	GSM484372
0.00251801635327698	0.0159126626955863	0	0.0998596461612264	0.166871720962787	0.0509704178176004	0.0332382295991849	0	0	0	0.168506865021401	0	0.274030130584047	0	0	0.00154946453662525	0	0.0017615678356756	0.0119669610074766	0	0	0.172814317425111	0	0.5533790077889	0.832192508014178	GSM484373
0	0.0140039694062594	0	0.0761203774985695	0.212877325952363	0.0541139581694056	0.0142316306928871	0	0	0	0.125782062206537	0	0.198627577897935	0.0185493630764386	0	0.0126314369976729	0	0.00309948762297453	0.0351242311984089	0	0	0.234838579280549	0	0.560934754449619	0.827157595781758	GSM484374
0	0.0121957713279521	0	0.104856852436634	0.165973949232926	0.0713170421643831	0.0430878985183126	0	0	0	0.218615158807949	0	0.24908575027457	0.00551554512995474	0	0.00163621062963437	0	0.000880252801986182	0.0101319866127758	0	0	0.116703582062923	0	0.600648401301023	0.800084721014063	GSM484375
0	0.0113617716696279	0	0.0725041498440057	0.128138795517028	0.0857003587785271	0	0	0	0	0.0985712325161006	0.00436955730032485	0.379844116515023	0	0	0.00370459252823938	0	0.00265967893919145	0.0167254032540352	0	0	0.196420343137898	0	0.558587988442153	0.829421498233097	GSM484376
0.00540940872215964	0.00439763800900855	0	0.166546506411901	0.226666952125372	0.0173768472160236	0.0671117483027438	0	0	0	0.180446579296479	0	0.179472907661231	0	0	0.00166950391805738	0	0	0.0122575099231767	0	0	0.138644398413847	0	0.590639004967942	0.806939684200927	GSM484377
0	0.0137876940274869	0.00385225732020608	0.077746436770196	0.11747569783053	0.0867024910817455	0.0193199083182343	0	0	0.0223325056363487	0.0927806096382273	0	0.30195507981489	0.0186002996617123	0	0	0	0.00327385486998851	0.0104371515472294	0	0	0.231736013483206	0	0.562773942139948	0.826274382288324	GSM484378
0	0	0	0.110994462472916	0.0628311849640079	0.156706240424467	0.0281239873400183	0	0	0	0.224243018170775	0	0.232559286292933	0	0	0.000445489955612823	0	0.00154825340751887	0.013582013070688	0	0	0.168966063901063	0	0.562401119128679	0.826459941398023	GSM484379
0	0.0336873162012825	0	0	0.0254830518822925	0.0312768155725143	0.0319097261809543	0	0	0.00290077021668049	0.15014975209962	0	0.315469157339957	0.0124807876695236	0	0.00342417118428486	0	0.00887947062740529	0.0209703354032847	0	0	0.3633686456222	0	0.633067318743662	0.777250186694021	GSM484380
0	0	0	0.0375284031172554	0.0136381609604575	0.0797034696555064	0.0376645638275786	0	0	0.0305423201280526	0.107452913803903	0	0.383068943926441	0.00161292371866416	0	0	0	0.00402357941608861	0.0077828220986924	0	0	0.29698189934736	0	0.640414879701257	0.768647876547507	GSM484381
0.0498897657732098	0	0	0.0832063245028107	0.144102186157594	0.00192034917764717	0.0587167516869492	0	0	0.0176966463826011	0.152693334827692	0	0.284287955823857	0	0	0	0	0.00221002382258441	0.0083285339493741	0	0	0.196948127895681	0	0.598526522579139	0.801198297841086	GSM484382
0	0.0280405094323424	0	0.00904623316728407	0.0429094978248402	0.0443267117746812	0.0183419798382884	0	0	0.0441793039095876	0.0978446416281578	0	0.28749207861461	0.0354425806400449	0	0	0	0.00368477381752262	0.0142745097247469	0	0	0.374417179627893	0	0.689569111578166	0.724609521025168	GSM484383
0	0.00487400307302399	0	0.027694761730837	0.0253570157089905	0.132304774095882	0.025413045508933	0	0	0.045219921534019	0.121876820309969	0	0.272256427495255	0.00102664805843771	0	0.00629876262897191	0	0.00394890858844585	0.0154984272827927	0	0	0.318230483984443	0	0.580421084285433	0.817023071304367	GSM484384
0.00998646960992419	0	0	0.0537207675624217	0.0732409075816822	0.0956311014882168	0.040811199115892	0	0	0.030164631935164	0.23161297515252	0	0.227420049279921	0.00543288964347176	0	0.00321963238678426	0	0.000689503185745033	0.00734967900385051	0	0	0.220720194054406	0	0.620506709414717	0.784196356010989	GSM484385
0	0.00379066382758695	0	0.0791144852124105	0.0948962358446152	0.0304527821271117	0.0175972330802479	0	0.00212507233997999	0	0.130951942433037	0	0.299858256596709	0.00234395426096606	0	0	0	0	0.00830300293744507	0	0	0.330566371339891	0	0.67108465748713	0.741471496829912	GSM484386
0	0.0317408268747285	0	0	0.0526015285948888	0.0306289543732142	0.0291691076204497	0	0	0.0152982989926554	0.0787169486404831	0	0.296518442395924	0.0261615427803013	0	0	0	0.00195643029424338	0.0117075282750166	0	0	0.425500391158095	0	0.698532102616063	0.717820681511768	GSM484387
0	0.00980517348259301	0	0.0731685379448331	0.0484014126336747	0.100555725852694	0.031739184319117	0	0	0	0.121911085488282	0	0.229147010023513	0.0295599840292965	0	0	0	0.00464831903373166	0.0055455172545667	0	0	0.345518049937698	0	0.595846911127104	0.804874043484045	GSM484388
