CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell	P.value	Correlation	RMSE	sample
0.0526789596528395	0.242440118203557	0.298903268460335	0.181547803960195	0	0.066009498736336	0	0.0171998240617574	0	0	0	0	0.0175202244325269	0.0258517443453196	0.0237402119784964	0	0.000422653452748613	0.0380702122962375	0.0356154804196512	0	0	0.565406457216533	0.825265309723255	GSM981627
0.195344137555935	0.168197787575319	0.171098287727965	0.132020386090528	0	0.0524964682977143	0	0.00558500964842398	0	0	0	0	0.0586343502968835	0.0377814949224087	0	0	0.0363095848808338	0.124792912705422	0.0147186412640193	0.00302093903454831	0	0.562269947210501	0.831942974530924	GSM981628
0.0237818937991571	0.130983909911758	0.407751041890754	0.163202632164592	0	0.0878156587079958	0	0.0230260795247	0	0	0	0	0.0141765350196248	0.000197748648345312	0.0307849869555666	0	0	0.0971758295375906	0.0211036838399158	0	0	0.446002052601098	0.895660922560061	GSM981629
0.218098046688522	0	0.0826762921594343	0.118972301567123	0	0.0274662157868078	0	0.0115863173120767	0	0	0.0208395343933707	0	0.0393692620588786	0.109006915957256	0	0	0.0318804421359387	0.259506127155394	0.06457431519555	0.0160242295896487	0	0.560178790661141	0.827712045683241	GSM981630
0.138388178212661	0.108978486633105	0.107217120163309	0.104606478925505	0	0.0563313328185847	0	0.00734286147246504	0	0	0	0	0.121140421629353	0.0141512383480731	0.00506399801736256	0	0.00414713350109809	0.303961374118877	0.0163896867042136	0.0122816894553934	0	0.552827252597137	0.837516530922004	GSM981631
0	0.212701976402843	0.346869888537736	0.200279275676324	0	0.137149796920407	0	0.00783298055657666	0	0	0	0	0	0.0170169335749502	0	0	0.0443646799131102	0.0215268689146478	0.012257599503405	0	0	0.605117247577153	0.795957839441789	GSM981632
0.111339650182682	0.168002627350617	0.235591949458443	0.179416227583547	0	0.164348059101707	0	0.0147560656795302	0	0	0	0	0.0474270448532199	0.0159906371831412	0.0237118701763608	0	0	0.00908498176950023	0.0303308866612527	0	0	0.598516490849642	0.799862400768507	GSM981633
0.0606034202918938	0.180560188066365	0.300343529685313	0.190947944637966	0	0.0977426743585358	0	0.0178518834010014	0	0	0	0	0.033698911817416	3.43641842505802e-06	0.0354008955986594	0	0	0.0328511614229091	0.0499959543015157	0	0	0.394676392278533	0.932867439081864	GSM981634
0.259552061159606	0.00028724407326543	0.171479743675458	0.0748961597300683	0	0.0307918725535628	0	0.0141010208389659	0	0	0.00508432905661649	0	0.090790676437387	0.0852228132398164	0	0	0.0415895415296463	0.217681854142239	0.00852268356336827	0	0	0.441164793279059	0.911482867485903	GSM981635
0.103682493012863	0.284478314021363	0.270701264412514	0.172640291213485	0	0.0570641338120821	0	0.0181679199704044	0	0	0.0171674254467865	0	0.0424122905449007	0.0177094483219774	0	0	0.00382275601330212	0.00291933938505272	0.00923432384526867	0	0	0.597496595054372	0.808438717782692	GSM981636
