Macs_IFN_B1a_Macs_IFN_y	Macs_IL_10	Macs_IL_4_Macs_IL_13	DCs_IFN_B1a	DCs_IFN_B1a_DCs_IFN_y	DCs_IL_10	Monos_IFN_B1a_Monos_IFN_y	Monos_IL_10	Monos_IL_4_Monos_IL_13	PMNs_IFN_B1a	PMNs_IFN_B1a_PMNs_IFN_y	PMNs_IL_4_PMNs_IL_13	P.value	Correlation	RMSE	sample
0	0.0083671827357748	0.0128820919272439	0	0.462648244189975	0.0325079065390796	0	0	0	0.0713733249517768	0.395693093607512	0.0165281560486389	0	0.750316643479316	0.661319872736124	S100_day_7
0	0.0512351824333226	0.043498715648088	0	0.384660176606727	0.0264959883257916	0	0	0	0.0934292329701483	0.400680704015923	0	0	0.748042298821867	0.662993090447176	S100_DX
0	0.0357539790695376	0.0821672347450683	0	0.316091217653335	0.0285277878916153	0	0	0	0.0156277535889662	0.521832027051478	0	0	0.816521435499878	0.581139615327665	S100_week_24
0	0.0186983525100334	0.00169572467046774	0	0.491152315484472	0.0188850341917051	0	0	0	0.0767807993926263	0.392787773750695	0	0	0.781935644549657	0.626245970747087	S100_week_4
0	0.0575540695008668	0.0394548764087166	0	0.347119403422067	0.0110717946116215	0.0121114153159735	0	0	0	0.532688440740755	0	0	0.826180449367965	0.567261386426617	S101_day_7
0	0.0646317635693177	0.0423000227898801	0	0.109475858661767	0.0316964578773887	0.0200968910085834	0	0	0.285637191090664	0.4461618150024	0	0	0.831930986365479	0.556133603577901	S101_DX
0	0.0839619627542307	0.0952022874260755	0	0.292633046599006	0.0644319990142743	0	0	0	0	0.463770704206414	0	0	0.716055579677041	0.696842590915235	S101_week_24
0	0.0977457131595791	0.122414426596048	0	0.186083536249374	0.0297198082939938	0	0	0.0368413899763581	0.0188847733811315	0.508310352343515	0	0	0.726450178598692	0.686286849152165	S101_week_4
0	0.0688446597345637	0.0798175196407548	0	0	0.119375558886438	0	0	0	0.280467855507689	0.451494406230554	0	0	0.8357737121691	0.55264680455207	S102_day_7
0	0.0322077877164107	0.175724401803819	0	0.0560670455445763	0.0764804805965182	0.0224174722016763	0	0	0.0699687693609965	0.567134042776003	0	0	0.80057236306018	0.59999930453827	S102_DX
0	0.0414639390125938	0.0949533173078308	0	0.108209793134704	0.0958236603782429	0.00319620016640687	0	0	0.449299199991077	0.207053890009145	0	0	0.803731584380197	0.605066468097433	S102_week_24
0	0.0427513855636671	0.0757857805976358	0	0.32805936695866	0.0336908174255005	0.0381753088435963	0	0	0.072167585053313	0.409369755557627	0	0	0.762798768097345	0.648051362689775	S102_week_4
0	0.0116951165971262	0.0762968314796551	0	0.311316163295102	0.0227635945736246	0.0332703656824984	0	0	0.183110225838622	0.361547702533371	0	0	0.807393187900254	0.59822041711145	S103_day_7
0	0.0251888820801264	0.0512447695863142	0	0.149044920744195	0.0502852976711794	0.0936748963377886	0.000255063095729252	0	0.321420730721866	0.308885439762801	0	0	0.773040339062148	0.635270896675517	S103_DX
0.000802279063642093	0	0.066437495091129	0	0.319944891627777	0.0615723019653501	0.0226546370441556	0	0	0.141897922920383	0.386690472287563	0	0	0.780220628585803	0.629533671957197	S103_week_24
0	0.00583018686142207	0.0832601275653223	0	0.336648818394734	0.00454217336571993	0.0253389084634027	0	0	0.104955680957156	0.439424104392243	0	0	0.80027864396565	0.603191668836183	S103_week_4
0	0.017741490133954	0	0	0.234213954445837	0.19504739483371	0	0	0	0	0.5529971605865	0	0	0.851525057000662	0.536550929558642	S104_day_7
0	0.00859135479223098	0.0718030591314231	0	0.302955590864144	0.0503009588105176	0	0.00399068210999865	0	0	0.562358354291686	0	0	0.855862902918962	0.526707568329764	S104_DX
0	0.0227469458662156	0.00338319946628051	0	0.454666857354024	0.00987248338884708	0.0211356484001653	0	0	0	0.488194865524467	0	0	0.838867999947468	0.55313168049271	S104_week_24
0	0.160601802546795	0.00844134390485226	0	0.174010639787456	0.0940418002423276	0	0	0	0.000782272069472963	0.562122141449096	0	0	0.697737418065749	0.724486124738281	S104_week_4
0	0.0179179301399795	0.0434150894572381	0	0.312666383705354	0.0313738135785544	0	0	0	0	0.577647766545355	0.0169790165735189	0	0.792677023820683	0.609086956079049	S105_day_7
0	0.0545680470478548	0.0573043621636822	0	0.0782408800612641	0.110507097876008	0.0404322286705706	0	0	0.145322049309713	0.513625334870908	0	0	0.804689853329998	0.594579283861979	S105_DX
0	0.0540385846438503	0.0353288203219836	0	0.258360373732445	0.063110313402535	0.0262141262622208	0	0	0.0816207188280468	0.438836611509418	0.0424904512995012	0	0.741237593578765	0.670432910920319	S105_week_24
