B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE	sample
0.00171403380998763	0	0.00105287810117328	0.0229801724913922	0.00126654597411925	0.0960887650153668	0.00462804247660234	0	0.00412679493316051	0	0.0870300478476517	0	0.309363753941879	0	0	0	0	0.00497705298504733	0.00588069771345925	0	0	0.460891214710161	0	0.638706856207835	0.77474631839208	Berry_London_Sample1
0.0453340263181124	0	0	0.025629763713692	0.00329927156557278	0.17105941923004	0.00982874675914531	0	0.00448029473625288	0	0.101113908655189	0	0.198203088743011	0.0036216247515213	0	0	0	0	0.0107324227534189	0	0	0.426697432774045	0	0.630643424181962	0.776459507699255	Berry_London_Sample2
0.0337498107032439	0	0	0.0351233450391852	0	0.130593589971362	0.00246816581248282	0	0.00105914585998074	0	0.134775350597846	0	0.177388742856599	0	0	0	0	0.00271359206325788	0.0107734779813311	0	0	0.471354779114711	0	0.636912362646747	0.773437990267573	Berry_London_Sample3
0.0413905266992102	0	0	0.0654649422204653	0	0.085860827632189	0.0113657458030017	0	0.00143668110918475	0	0.123329113084706	0	0.159330861087279	0	0	0.000568116590602556	0	0.000246061025381289	0.0116215144176002	0	0	0.49938561033038	0	0.66961647040617	0.744774657789912	Berry_London_Sample4
0.0529734429020371	0	0	0.0824266008440865	0.0104552080627848	0.121419128889465	0.0176549494288233	0	0.0137995816050685	0	0.147881555867146	0	0.14955744918318	0.00423336582234827	0	0	0	0	0.00451865064912961	0	0	0.395080066745931	0	0.606379521871211	0.795536183529884	Berry_London_Sample5
0.0548769955321924	0	0	0.0324369162825496	0.00983197727906793	0.0785578362704597	0	0	0.0260352430879042	0	0.0821455775055687	0	0.190952749818774	0	0	0	0	0.00191612981401383	0.0191171500911422	0	0	0.504129424318327	0	0.680091480217123	0.734990545341862	Berry_London_Sample6
0.0232986819248142	0	0	0.024934843266798	0.0206475607961886	0.106378430158574	0.0162827509754917	0	0.00125518452682074	0	0.115912205785136	0	0.16167968872565	0.0364985216317177	0	0	0	0	0.000428494902160559	0	0	0.492683637306648	0	0.662770771219355	0.750643690023103	Berry_London_Sample7
0.0833284507353361	0	0	0.0155199779928316	0	0.134974336807481	0	0	0.00114814902151869	0	0.137006770902177	0	0.321464667781623	0	0	0	0	0.00084280204045471	0.0124984914566675	0	0	0.293216353261911	0	0.585699894417548	0.810012549647422	Berry_London_Sample8
0.0232184955928204	0	0.00491910279663036	0.00738369393030009	0	0.0379450777935128	0	0	0.00849090362992389	0	0.085454564353613	0	0.288649947843336	0	0	0	0	0.00637995113831637	0	0	0	0.537558262921547	0	0.658391976201691	0.766010017880645	Berry_London_Sample9
0.026098462896838	0	0.00319470612738323	0	0.024953469408416	0.0443509218900907	0	0	0.0138436725673666	0	0.0839746155605782	0	0.241937633823774	0.0231632255436944	0	0	0	0.0102325614457041	0	0	0	0.528250730736155	0	0.640349299379492	0.779285737816558	Berry_London_Sample10
