Macs_IFN_B1a_Macs_IFN_y	Macs_IL_10	Macs_IL_4_Macs_IL_13	DCs_IFN_B1a	DCs_IFN_B1a_DCs_IFN_y	DCs_IL_10	Monos_IFN_B1a_Monos_IFN_y	Monos_IL_10	Monos_IL_4_Monos_IL_13	PMNs_IFN_B1a	PMNs_IFN_B1a_PMNs_IFN_y	PMNs_IL_4_PMNs_IL_13	P.value	Correlation	RMSE	sample
0.0830911998797737	0	0	0.233628615181095	0	0	0	0.201000868872276	0.123116205039241	0	0.099217313832337	0.259945797195276	0.39	0.0247654706265834	1.09416153255533	GSM996267
0	0.212640813312941	0	0	0.176828703209907	0	0	0	0.528109271473753	0.0824212120033993	0	0	0.5	0.00688565200521789	1.1338136749928	GSM996268
0.0979779849139582	0.0536147594679755	0.0366746734434034	0.236867095902636	0	0	0	0	0.244828941506799	0	0.170691660442643	0.159344884322585	0.34	0.0490490625312748	1.11317766715211	GSM996269
0.0507653494210553	0	0	0.165508635403032	0.0401682957375117	0.150600340833762	0.103831559457702	0.112123871226815	0	0.0566992688555619	0	0.32030267906456	0.62	-0.0147253488822194	1.10423303156982	GSM996270
0.16457404365968	0	0	0	0	0.0718816911496908	0	0	0.62548275429587	0.138061510894759	0	0	0.95	-0.090308388462278	1.1420728271833	GSM996271
0	0	0.238529264078695	0	0.334871195592984	0	0.0892458953585765	0.176685435378091	0	0.160668209591654	0	0	0.77	-0.0413727186752034	1.15564420181517	GSM996272
0	0.260443024097265	0.141831054043117	0.123180572359178	0.053824375390543	0	0	0.272769098747817	0	0.132863024874392	0.0150888504876889	0	0.62	-0.0152731671887091	1.29361418620899	GSM996273
0	0	0	0	0.569462355448199	0	0.0740579817208479	0.0654836986874742	0	0	0	0.290995964143479	0.23	0.0742023592528965	1.07056306043316	GSM996274
0	0.079327680595386	0	0.386832490101458	0	0.101221236731011	0.108669416841372	0	0	0	0.246887250099717	0.0770619256310566	0.89	-0.0637370383869649	1.19129101193794	GSM996275
0	0	0.0848323002285128	0	0.289096153804638	0.347231571593438	0.125883886817644	0	0	0.152956087555767	0	0	0.56	-0.00546888067900434	1.12009085740089	GSM996276
0.0715555391438077	0	0.0481725266928117	0	0.0937093763967704	0	0	0.137049145116693	0.0673853736517318	0	0.0676457602949596	0.514482278703226	0.17	0.11674556867178	1.04886444046126	GSM996277
0.103747409751592	0.04886679290935	0	0.286110589926433	0	0	0	0.0218277095916029	0.382683612585841	0.0761252066419141	0.0718751889420787	0.0087634896511876	0.5	0.00455376247693599	1.13054748916243	GSM996278
0	0	0.325829842993966	0.267444625680722	0	0.152692196732461	0.127613134609439	0.0735270397717509	0	0	0.0528931602116616	0	0.53	0.00267605261818744	1.14758052531018	GSM996279
0.364453295285227	0.0241728598653613	0.0494023102629829	0.0453773962932819	0	0	0	0	0.387174757785744	0	0.129419380507403	0	0.01	0.318631926855536	1.07381147975068	GSM996280
