B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE	sample
0	0.013811520845534	0.014016641909007	0.176793172651687	0.0290323470531439	0	0	0.00695180541724711	0.112956206264153	0	0.10757518984954	0.00456292572628347	0.138868818955405	0	0	0	0	0	0.0229444910748341	0	0	0.372486880253165	0	0.67529244574967	0.739930656933805	S100_day_7
0.0266054545390459	0	0	0.149005901226554	0.0147793309348746	0.0447437821888042	0.00805897955752129	0	0.0485132834904348	0	0.102236116806455	0	0.204194729989515	0	0	0	0	0	0.021891729188391	0	0	0.379970692078404	0	0.701202568073249	0.715517084729326	S100_DX
0.0344069701337665	0	0	0.142250198957148	0.0229306030330264	0.0112621584471309	0	0	0.0672327638237806	0	0.0981093478267466	0.00277995471849016	0.180431659531796	0.0020418154675727	0	0	0	0.000502163066421888	0.0217198670004696	0	0	0.416332497993651	0	0.700320758792486	0.717710032840356	S100_week_24
0.0135819119633987	0	0	0.174188514561221	0.0478839358131893	0	0	0	0.0650860585759553	0	0.132317126154364	0	0.164014709691278	0.00199014295673058	0	0	0	0	0.0210686036576608	0	0	0.379868996626201	0	0.678471426739728	0.737653316838561	S100_week_4
0.0133655349700758	0.00919997710565869	0	0.1357983520706	0.0610241185120239	0	0	0	0.0592669489934831	0	0.081619915871643	0.0101811589582789	0.187290461701412	0	0	0	0	0.000201092821182605	0.0266305253874637	0	0	0.415421913608178	0	0.689525431027569	0.728304000459616	S101_day_7
0.037547297371374	0	0	0.0859060934928234	0.0458542823863693	0.00523403045907684	0	0	0.0779643217406226	0	0.0676627000622638	0	0.169343191246584	0	0.000390623019181654	0	0	0	0	0	0	0.510097460221705	0	0.718734912853891	0.708308341491907	S101_DX
0.0242529090644445	0.00823299800105282	0	0.16134728179332	0.106619430476636	0	0.00202640755126053	0	0.0438417028797683	0	0.0912997665996994	0	0.206624618961	0	0	0	0	0	0.0301354862073872	0	0	0.325619398465431	0	0.67628470245128	0.738429962952045	S101_week_24
0.0291834906003437	0	0	0.148043367311942	0.11825322845403	0.00539739838000428	0	0	0.0592589512584161	0	0.0906809683176576	0.00607247822228453	0.136866067443988	0.00196117634334769	0	0	0	0	0.021090267119738	0	0	0.383192606548248	0	0.673180805667913	0.741921811710247	S101_week_4
0.0094222934057682	0	0	0.161557552683612	0.0107350693305601	0.0418082122467884	0.00570228893823305	0	0.0200580867522253	0	0.0887633747230333	0.000835723354467745	0.188181711043577	0	0	0	0	0	0.00505596400582901	0	0	0.467879723515905	0	0.71932883361324	0.702870102936201	S102_day_7
0.0204026419797639	0	0	0.140552611549151	0.0244141951540667	0	0	0	0.0341643224617184	0	0.0812964025290858	0.000270248414305148	0.124455484285698	0	0	0	0	0	0.032281326888895	0	0	0.542162766737316	0	0.732667560080359	0.695977198102534	S102_DX
