B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE	sample
0.0670367070267579	0	0	0.329561186815704	0.0682132112018858	0	0.0927099287901929	0	0.0047532381336526	0	0.156616218278677	0	0.172828383309494	0.00938963849311354	0.000268218450396848	0	0.00439433183901896	0.00579682966284226	0.0187122901984045	0	0.012599058279252	0.0571207595206064	0	0.418727868822109	0.912567421583646	GSM709413
0	0.0252896643853232	0.0264299695248831	0.231473759603083	0.162601940555082	0.0103009123482861	0.0495367084447889	0	0.0276254304685597	0	0.0693004931453437	0.0328150163882207	0.197878591467397	0.00942600005864289	0	0	0.00877715768055555	0.00643403289194294	0.0489361784858555	0	0	0.0931741445520355	0	0.401445149676158	0.918210755007137	GSM709414
0.00701056139235255	0	0.0125917525868478	0.245404951724618	0.0418229536329633	0	0.042162593390406	0	0.0298923897730752	0	0.115687577291763	0.0100810906115831	0.316170195546411	0.0353471238917781	0.00511605808938406	0	0	0	0.0355020551915172	0	0.0486286732451261	0.0545820236321747	0	0.387758441315487	0.925947558524072	GSM709415
0	0.0286610786354751	0.0332908103413099	0.125424347720933	0.106742993876183	0.0498688142867629	0.0704871400499554	0	0	0	0.0817412301537442	0	0.226218951336753	0.0568106839930398	0.00266717822108393	0	0.0108140912906567	0.00591004535224878	0.0218430403389283	0	0.0052160286635365	0.174303565739389	0	0.421132015053283	0.907810554177771	GSM709416
0.0116298943464718	0	0.0125592459658977	0.0449273995996771	0.0668555340876834	0.0140859073673573	0.0380151491070771	0	0.0202372952680198	0	0.0437656141347871	0	0.293690274627666	0.124612711088847	0	0	0	0.00364548550968095	0.023672318675487	0	0	0.302303170221347	0	0.631021406201286	0.775422609530874	GSM709417
0.064256678257814	0	0.0146862644138261	0.390226503485994	0.0273255737750371	0	0.0982429965180855	0	0.0341078633119473	0	0.0669098989353977	0.000139971902011501	0.18631508085606	0.0187842894544321	0	0	0	0.00752124112334708	0	0	0.00570937548886806	0.0857742624771787	0	0.43551719644122	0.901863391896524	GSM709418
0.0277672479704149	0	0.00610559068490575	0.112750024707183	0.0943935917012747	0.00401940104932392	0.0903192679272913	0	0	0	0.130103208583446	0	0.245148260178689	0.0451730012709882	0.00181855483519427	0.024450708125909	0	0	0.00778618585150013	0	0.0207228005185728	0.189442156595307	0	0.446211089363464	0.896064571107296	GSM709419
0.0099903472771574	0	0.0122791033309869	0.185596880251742	0.0968659746464806	0.0457814418528841	0.0436120934988041	0	0.017155929772596	0	0.0690633044603378	0	0.241838480186861	0.0396440977346943	0	0.0203339958359382	0	0.00788130798689201	0	0	0	0.209957043164625	0	0.411491149248214	0.917432804036518	GSM709420
0	0.140813479653715	0.0496381807973193	0.062120044337763	0.0396984497239879	0	0.0415258869959438	0	0.0184244122342965	0	0.0488862334156962	0	0.365866251985509	0.0574153479576035	0.0039325241325548	0	0	0	0.0207231095495139	0	0	0.150956079216097	0	0.381191281841357	0.932909000424606	GSM709421
0.0419407355411262	0	0	0.221862121571493	0.022422499592331	0	0.0411746802513254	0	0.0283899306786442	0	0.0554471806890065	0	0.29018129685084	0.0899608034049805	7.49347435064726e-05	0	0	0.00587183089858135	0.0258186950508506	0	0.026389729438871	0.150465561288443	0	0.396004830274185	0.922800211431203	GSM709422
0.0302764279766637	0	0.0229214972116937	0.148209855593624	0.122693721121004	0.0202902121887955	0.0481638233944038	0	0.0262990556520518	0	0.0901563337553882	0	0.26000130126375	0.0499882385577976	0.00185928856685359	0	0.0106641584905225	0.00519855783350807	0.0188346618434568	0	0.0458589654863873	0.0985839010640997	0	0.482533681425922	0.875410014226599	GSM709423
0	0	0.0128196051522112	0.0591752927088324	0.0393222310483184	0	0.0489018247895616	0	0.0303024370826222	0	0.0768853785723354	0	0.374039251088556	0.137843658215661	0.00450752744473362	0	0	0	0	0.0130193748216181	0	0.20318341907555	0	0.508404847922641	0.862409630186864	GSM709424
0.0292812704269622	0	0.00138159534702336	0.178638212056565	0.0816133627704385	0	0.0414651900135272	0	0.0188723580957005	0	0.1142520687834	0.0139663925536684	0.248773742451166	0.0843143471732065	0	0.0109396508487014	0	0.00815777081924628	0.0179139837926822	0	0	0.150430054867712	0	0.395262377808821	0.923413044377279	GSM709425
0	0	0.016952375560719	0.186572323469129	0.136881213411201	0	0.074870712415662	0	0	0	0.0794080666186525	0	0.273904086241972	0.0396639126525634	0.000983814933082721	0	0	0	0.0383048580317638	0	0.015215409464492	0.137243227200762	0	0.473556273640539	0.880024008160025	GSM709426
0.0492013520201506	0	0.00794113325812507	0.126336226071235	0.0985458219232962	0.0311663836027534	0.0758780171980757	0	0	0	0.123468200494328	0	0.196616576094441	0.0106754676469674	0.00275362943565654	0	0.00936190042296015	0.00733101183618606	0	0.021136709697356	0.0461761297368822	0.193411440561587	0	0.475853983850917	0.878982043303285	GSM709427
0.0236664879996711	0	0.00273750743177614	0.195499230791686	0.0530688706814048	0.0151372717848327	0.0803178697426235	0	0	0	0.110642665060004	0	0.155056465119963	0.020120239749178	0.000311545733696757	0.00761018283818193	0.00163708939060536	0.00697560335130925	0	0	0	0.327218970325067	0	0.454810623190653	0.899713512540872	GSM709428
0.00947539612180599	0	0.0404192436798971	0.253684578142555	0.128640885315432	0	0.0456083710311104	0	0.0198827474102533	0	0.109454840008424	0.0126440528836061	0.245043934881821	0.0201121546731533	0.00505391580133243	0.0148424595577246	0.000759966565946304	0	0	0	0.0327287479404857	0.0616487059864527	0	0.380907479939109	0.929643800675113	GSM709429
0	0.0859195192035034	0.0387491673009779	0.124039125321621	0.0665743451658013	0	0.0472570883748289	0	0.0334037471669177	0	0.140736211397895	0.00430233025314563	0.207819727404737	0.0207493370998731	0.000658708352119251	0	0	0.0107536924004129	0.0356074656382437	0	0	0.183429534919924	0	0.371374664259051	0.934735422860535	GSM709430
0.0685281249110924	0	0.0163849383503501	0.0985075328802993	0.0654852441883912	0	0.0906655667169744	0	0.032871022165602	0	0.117999847641783	0	0.23538204450949	0.0425296297048549	0.0045011112224303	0.0214519987182544	0	0	0.0195059368745976	0	0	0.18618700211588	0	0.585168955621147	0.815876137461822	GSM709431
0	0.0271793723841327	0.0378519525279638	0.1487469573729	0.136826493454512	0	0.0556897060216769	0	0.0387698156453649	0	0.110423625847376	0.0128073622879405	0.252027924489321	0.0195229367485183	0	0	0.013216161819135	0	0	0	0	0.146937691401159	0	0.352868144193446	0.945034453949599	GSM709432
0	0.0954919539614878	0.0460398155938589	0.240986976929586	0.104154997448679	0.0290692135392208	0.0380881137422951	0	0.0276038505050128	0	0.0784348279511945	0.00945212498566426	0.249477006036669	0.0192139613561099	0.00476671668030097	0.0176867664266549	0.00529885463462778	0	0	0	0.0151527991895063	0.019082021019132	0	0.327468367238821	0.953953384566539	GSM709433
