B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE	sample
0	0.103497907395178	0	0	0	0.279376879476223	0	0.165878590309622	0	0.110656425881617	0	0.0195251739424342	0	0.0518946466868081	0	0.0556598378250476	0.0718273149866926	0.00431581415165169	0.111432878501698	0	0	0.0259345308430275	0.95	-0.0234830228973793	1.10435622714765	GSM996267
0.0471832968586691	0.0274391328496445	0.182967929850491	0	0.111735460115625	0.0291630297296756	0	0	0	0.363176170564831	0	0	0	0	0.016838390417582	0	0.154079620317228	0	0	0.0674169692962548	0	0	0.5	0.0287812536597663	1.0891447843983	GSM996268
0	0.22253817649983	0.0412600312870936	0	0.300217771573531	0.0451614771349292	0	0	0.115555042976455	0.118778473933351	0	0.000354459578490496	0.114543562213524	0	0.013591618438795	0	0	0	0.0011988284346795	0.0154321931550723	0.0113683647742492	0	0.0600000000000001	0.127790113122172	1.05450893263074	GSM996269
0	0.175271802678514	0.102531437290719	0	0	0.161883394508158	0	0.0320476143359568	0.0305626017501775	0	0.15246275701503	0	0.0406610202125616	0.0733492712735589	0	0.166777001392294	0	0.00814354210533488	0.0228155362269833	0.033494021210713	0	0	0.2	0.0881882823663711	1.04108134868635	GSM996270
0.0359627978567547	0	0.0881367869853423	0.122261109353503	0.0874118219616362	0	0	0.0307560681643969	0.0845609116966382	0	0.268280463716204	0	0	0	0	0	0.0865518923613637	0	0	0.183623212164563	0.0120240873621783	0.00043084837741888	0.61	0.0210223945161556	1.12583669365238	GSM996271
0.26748174524726	0	0.0856897727855091	0.230930008316525	0	0	0	0	0.0471036073147234	0.0585866346212804	0	0.0179786950052403	0	0	0	0.107333794818381	0	0	0	0.113320057872364	0	0.0715756840187169	0.18	0.0915211239775505	1.06084381532204	GSM996272
0	0.093088241769497	0.084526076395706	0	0	0.244766164605816	0.2582541483197	0	0	0	0.0110533222437549	0.0337878519218037	0	0.0385145942238281	0	0	0	0.0128946410385696	0.133627151872173	0	0.0421445574573887	0.0473432501517628	0.08	0.113517951470226	1.0319722455941	GSM996273
0.0682826136281249	0	0	0	0	0.17292245551234	0	0.0766817477107642	0.131783309416145	0	0.13154798371547	0.00113482789802003	0.2947706966218	0	0.037966259291576	0.0275082430347954	0	0.000340203750847705	0	0.0570616594201161	0	0	0.89	-0.0153137422469212	1.10709549336423	GSM996274
0.0458940207808227	0.0332653548323671	0	0.241697334180816	0.0609255207041148	0	0	0.0967914929726392	0.0282678311063586	0	0.111913316097107	0	0.131894131045641	0	0.00424401583432762	0.0837625286081531	0	0	0	0.161344453837653	0	0	0.32	0.069701534681013	1.08162327218878	GSM996275
0.1798578617847	0	0.11446078741	0.139833623949915	0	0	0	0.0460895476726363	0.122710351182164	0	0.0413394803351154	0.0555433217330482	0.0157439404920825	0.0930725673420926	0	0.00439898979862809	0	0.109946987642505	0.0285366366094987	0.0484659040476145	0	0	0.82	-0.0054257130687257	1.08689306756571	GSM996276
0.0328695084585805	0	0.0810891303842169	0	0	0.28155616995095	0	0.0164863541805929	0.0924841107205689	0.136840957393137	0.0363587853248578	0	0	0	0	0.104592917528271	0	0.0322067574889588	0	0.102905589016389	0	0.0826097195534776	0.6	0.0217579780341696	1.0871420135386	GSM996277
0	0.127989931284634	0	0	0	0.107817177577786	0.0179231546601154	0	0.0995625283353031	0.273463385704948	0	0	0.195280127538519	0.0991107374780329	0.0213586749928671	0	0	0.0114583743889812	0.0460359080388137	0	0	0	0.44	0.0418388683213072	1.0847408471518	GSM996278
0.102568666566986	0	0.122818623804122	0	0.0333211988085517	0.284180819877958	0	0.0826822231669943	0.0367494253104098	0.230067397105594	0.043007817633725	0	0	0	0.0140245280652879	0.0170398136061999	0	0	0	0.0335394860541723	0	0	0.33	0.06570431819043	1.09752397482837	GSM996279
0	0.275275506862245	0	0	0.0820981828794843	0.239298571808272	0	0	0.0495327324357866	0	0.0519163354756697	0.0340205608136206	0	0.00471970022656246	0.0485949011326874	0.0111442001730022	0	0	0.0553708083492183	0	0.0131498244078186	0.134878675435633	0.56	0.024931744707571	1.09372953028469	GSM996280
0	0.205682498391506	0	0.0496496615413412	0.0279202885305672	0.0128408109216705	0.0300715514929928	0	0.104021991137922	0	0.0887338247902913	0	0.262892665040412	0.0414777798769903	0	0	0	0.0109252263854743	0.136236873556274	0	0.0295468283345581	0	0.02	0.181278934126723	1.00950928590052	GSM996281
0	0.255201696139646	0.0576150128196183	0.0133929912528902	0	0.127958118013918	0	0.0267093937175613	0.0986288515198862	0	0.111865265003607	0	0.207150581882246	0.0189502123821789	0.0115877835831303	0	0	0	0	0.070940093685318	0	0	0.42	0.0474282854937509	1.06599297813063	GSM996282
0.266232102008741	0	0.124474391322485	0	0.188355046949172	0.0248171765208479	0	0	0	0.178269737574873	0.100940097654649	0	0	0.106833665429744	0	0	0	0.0016467078853071	0.0084310746541786	0	0	0	0.56	0.0246263171845065	1.10004159668905	GSM996283
0.0801698462603496	0	0.0418321603456503	0.176614437101418	0	0.232321338383187	0	0	0.0406749248058471	0	0	0.0463342693319772	0.0277009824123032	0	0.0924441853217192	0.0309575019461646	0	0.027585414968286	0.156029821704909	0	0	0.0473351174181882	0.44	0.039230340243681	1.08329520836375	GSM996284
0.152328660814584	0	0	0.228735788614899	0	0	0.135764810524222	0.0449543795283834	0.000657168813871775	0	0.0785073969072127	0	0.132110982046326	0	0	0	0.0797473154766065	0.0452022054337763	0.021275015735228	0.016617811880651	0.0640984642242385	0	0.07	0.116190974494357	1.03832065008043	GSM996285
0	0.0479566741365941	0.034498857596765	0	0	0	0.372393744721326	0	0.0880176589850927	0.0809759676194766	0	0.0270888091261508	0	0.153464816619703	0	0	0	0.0538098008698473	0.141793670325045	0	0	0	0.35	0.0601570493231617	1.06097474790591	GSM996286
0	0.176370512001909	0	0.00710472431192568	0.0152314688013323	0	0	0	0.0922913719051768	0.393000814876106	0	0	0.102711557704737	0	0.063307206838496	0	0	0	0	0.110828974281455	0	0.0391533692788627	0.21	0.0866640082958373	1.09439323771339	GSM996287
0	0.133855200734424	0.0462822207624963	0	0	0.153319430701077	0.111808082321951	0.0272716217327306	0	0	0.0630446555834488	0	0	0.12064510188245	0	0.0544330161345386	0	0.185316394195343	0.0147165762793881	0	0	0.0893076996721534	0.44	0.0419181272447103	1.06311776359117	GSM996288
0	0.14280178865545	0.0558444178619959	0.118966656290342	0	0.161169065554445	0	0	0.18728210598945	0	0.0706226033867305	0	0.0953817312985947	0	0.00972472193227593	0.0725941290793034	0	0.027890236516413	0.00973055844256734	0.0140977358228939	0.0338942491695378	0	0.32	0.0704304476966884	1.06040254254198	GSM996289
0.0509328716408958	0	0.0805108655865008	0	0.0073488542164781	0.206228540484743	0	0	0.0168956737574035	0	0.0566273762478132	0.0207810211833571	0.336156617451902	0.0620590429440199	0.0294367603393583	0	0.0800574929124631	0.0187685648455568	0.0159140540100461	0	0	0.0182822643794624	0.25	0.0787755883771745	1.05539201145272	GSM996290
0	0.185024379140175	0.0214686169879786	0.0320367946416458	0.116704265811359	0	0.182266226952289	0	0.104774452464237	0.124503702386195	0	0	0	0.0712672782401353	0.0274957612393791	0.0724752593455237	0	0	0	0	0.0331146007791553	0.0288686620119281	0.49	0.0313436327251513	1.07118745155261	GSM996291
0	0.176516477140112	0	0.0238680142296722	0	0.0146018724842826	0.278227313003883	0	0.13004951011354	0	0.171375313471055	0	0	0	0	0.0479414173898483	0.0184529129572616	0.0178270453004746	0.0656066131156192	0	0.0527084200287083	0.0028250907655439	0	0.2399246425695	0.99202598630922	GSM996292
0	0.288149253436877	0.0935230674368307	0	0.106936935311695	0.074056621203321	0	0	0	0.243920461652619	0.0290397104548178	0	0	0	0.000807544428875172	0.0885037398418359	0.00527123866145998	0	0	0.0266079558536844	0.0373363203144076	0.00584715140357558	0.34	0.0628673692118848	1.07280855571109	GSM996293
0.0357288681054665	0	0	0.0923083462743007	0	0.0245470697915654	0.183708265661743	0.032242783492355	0	0.0685277033527113	0	0	0.455617208097933	0.0196326999490398	0	0	0	0.0717679187335435	0	0	0.0159191365413412	0	0.01	0.20432762010227	1.0192735693562	GSM996294
