Macs_IFN_B1a_Macs_IFN_y	Macs_IL_10	Macs_IL_4_Macs_IL_13	DCs_IFN_B1a	DCs_IFN_B1a_DCs_IFN_y	DCs_IL_10	Monos_IFN_B1a_Monos_IFN_y	Monos_IL_10	Monos_IL_4_Monos_IL_13	PMNs_IFN_B1a	PMNs_IFN_B1a_PMNs_IFN_y	PMNs_IL_4_PMNs_IL_13	P.value	Correlation	RMSE	sample
0	0.0871801911280851	0	0	0.264258217052071	0.0686828716979131	0.0326410922234565	0	0	0	0.547237627898474	0	0	0.73461960971019	0.678797171279303	TB_8
0	0.102951205912919	0	0	0.455569396345732	0	0.0178605282017493	0	0	0	0.4236188695396	0	0	0.615810792515654	0.795239710286075	TB_13
0	0.0903825636241706	0	0	0.237649354453537	0.100746311451762	0	0	0.0370602071013947	0	0.534161563369136	0	0	0.726244008061044	0.686577823740875	TB_4
0	0.106690589182217	0	0	0.291027669501762	0.0726426320313398	0.00800344953343654	0	0	0	0.521635659751245	0	0	0.68284175758736	0.734123474148534	TB_10
0	0.171232172859603	0	0	0.10571312767116	0.109411849743381	0.000710684218862456	0	0.0576087387241303	0	0.488083835151762	0.0672395916311019	0	0.640779756345698	0.770996487402948	TB_15
0	0.0871428208138054	0	0	0.274763150110913	0.0576193260573851	0.0334033206991152	0	0	0	0.547071382318781	0	0	0.719721938384871	0.695463881438356	TB_12
0	0.03315120519607	0	0	0.364665945990235	0.0113848778572276	0	0	0	0	0.548174335567225	0.0426236353892419	0	0.720267718501434	0.693099858315994	TB_3
0	0.134807754409943	0	0	0.109945070680997	0.123436024005033	0.00370054849694192	0	0.0391898062449305	0	0.50328344362731	0.0856373525348433	0	0.636079287306807	0.77370866892984	TB_5
0	0.10527389670053	0	0	0.342165604343491	0.0258733891647988	0.0483572001879587	0	0	0	0.478329909603222	0	0	0.59093582974472	0.820658408911967	TB_2
0	0.0977501078038882	0	0	0.296776854934111	0	0	0	0.0065259055786132	0	0.473765868879327	0.12518126280406	0	0.666095116047604	0.745325181810579	TB_7
0	0.115481222422136	0	0	0.390525637773198	0	0.0202722073104607	0	0	0.00675514029661211	0.466965792197592	0	0	0.688948605992392	0.727376109347881	TB_16
0	0.085810659886433	0	0	0.449216741411393	0	0.0139542998080816	0	0	0	0.440239578946545	0.0107787199475479	0	0.692123342147681	0.721436256139869	TB_11
0	0.0282598916700053	0	0	0.386339555577973	0.0280866896475479	0.0385894923389518	0.00119044432555166	0	0	0.51753392643997	0	0	0.611769270326111	0.800379877777053	TB_9
0	0.214310424600781	0	0	0.14904439365747	0.0624740979984988	0.042641335580841	0	0	0	0.333575861946478	0.197953886215931	0	0.475878528484324	0.90315891435216	TB_14
0	0.067989024141255	0	0	0.50304143644651	0	0.0238456447635378	0	0	0	0.405123894648697	0	0	0.703494227753797	0.709115974651329	TB_1
0	0.105542675312002	0	0	0.382440605711259	0	0.0226546478692956	0	0	0	0.489362071107444	0	0	0.696665259935204	0.719670594309343	TB_6
0	0.132193083386018	0	0	0.33966060082889	0	0	0	0.00917501077073197	0	0.478057418108178	0.0409138869061815	0	0.551411935618778	0.856295359234579	LTBI_11
0	0.12475081538298	0	0	0.31294846502583	0.00225273804092268	0.0468176122735111	0	0	0	0.358035081348081	0.155195287928675	0	0.49203044573804	0.884735552357582	LTBI_5
0	0.152549627616525	0	0	0.128698045581587	0.152581174813515	0.0198057888686517	0	0.0354554295492949	0	0.410649378050986	0.100260555519439	0	0.628381237625901	0.777422101028362	LTBI_15
0	0.0994961536571959	0	0	0.302678387188066	0	0	0	0.0745670832463366	0.0222618091530378	0.301594541804613	0.199402024950751	0	0.563355047451724	0.82366658876042	LTBI_2
0	0.0939029994169515	0	0	0.46892251614707	0	0	0	0	0	0.296589252262498	0.140585232173481	0	0.446993191038961	0.91210084301733	LTBI_6
0	0.120804003280356	0	0	0.159543910167478	0.0895455686595384	0	0	0.0167752978815701	0.0889559489150875	0.431876794441449	0.0924984766545209	0	0.631205053000107	0.777179914584242	LTBI_3
0	0.102604432284674	0	0	0.268241982983144	0.012437619436321	0.00261234972544332	0	0	0.163239403944383	0.381964774490523	0.0688994371355109	0	0.660735785444977	0.751117895901254	LTBI_4
0	0.160791834893329	0	0	0.209072350264847	0	0	0	0.0672406487570665	0	0.462972906117496	0.099922259967262	0	0.538258181428625	0.858867010984962	LTBI_1
0	0.137301176051516	0	0	0.30220266316523	0	0	0	0.131197235069347	0.0653398150955259	0.210411806274229	0.153547304344152	0	0.403295362488928	0.92912655835161	LTBI_12
0	0.129414744768552	0.00350146339059907	0	0	0.109906876502013	0.0297198560543247	0	0	0.474112880933134	0.222276139417877	0.0310680389334993	0	0.709809467583945	0.702731444863009	LTBI_7
0	0.063650094812376	0	0	0.497383615507065	0	0.0274957428600652	0.00729058328991381	0	0	0.40417996353058	0	0	0.431866448544807	0.940561675230643	LTBI_16
0	0.115970865843204	0	0	0.327932229445048	0	0	0	0.0217335215200421	0	0.429203955420189	0.105159427771517	0	0.481403747294987	0.900212652449211	LTBI_10
0	0.0996652789674496	0	0	0.23007524769139	0.0830952363615123	0.026830678605938	0	0	0	0.440524247787986	0.119809310585724	0	0.517508751360337	0.868669066951513	LTBI_13
0	0.103049522826587	0	0	0.257144576157754	0.068621889452165	0.0448766622377022	0	0	0	0.391226832382901	0.135080516942891	0	0.547060421880484	0.841991382260112	LTBI_8
0	0.116163394831778	0	0	0.0309434002239548	0.192717246025848	0	0	0.161422433643049	0.0518323390560002	0.280277293921919	0.16664389229745	0	0.610786940956982	0.791445584425261	LTBI_14
0	0.141182008073293	0	0	0.222179728081721	0	0	0	0.04328616060214	0	0.477212923811323	0.116139179431524	0	0.608977744763729	0.798544519921949	LTBI_9
0	0.0478378397017871	0	0	0.309996598928729	0	0.0574041480943936	0.0130350368931404	0	0	0.57172637638195	0	0	0.709814720253887	0.707147718812398	TB_21
0.0363895626801531	0.00605746192481576	0	0.00337497903462689	0	0.248700268883637	0	0	0.0895444430095041	0.416200676387333	0.19973260807993	0	0	0.795607886612725	0.625732648366675	TB_26
0	0.112188447625068	0	0	0.521668819258109	0	0	0	0.0509618966130942	0	0.315180836503729	0	0	0.383722861089024	0.96817244876742	TB_18
0	0.0847385313668769	0	0	0.474508927655932	0.0226889525290852	0.0427094271758507	0	0	0	0.338903584134895	0.0364505771373598	0	0.478228737779695	0.897445529347862	TB_17
0.0316029834937941	0.00631123105273225	0	0	0.138748345444088	0.164678906293661	0	0	0.00188465486761768	0.554631267549996	0.102142611298111	0	0	0.844205376747112	0.562455150375642	TB_27
0	0.128609972114735	0.0383338792173432	0	0.281836900670618	0.00453767950681114	0.0181699775152176	0	0	0	0.525282219998615	0.00322937097666058	0	0.62355670480786	0.796608509121509	TB_25
0	0.05833655538679	0	0	0.490253112482481	0	0.0281108779295431	0	0	0	0.423299454201186	0	0	0.647481374683525	0.763211798767336	TB_20
0	0.0236021914627454	0	0	0.55280100705004	0	0.02058539048335	0.00852311422637087	0	0	0.378508146865015	0.0159801499124786	0	0.615116495238142	0.788422946156224	TB_19
0.0234401632066865	0	0	0	0	0.245225938986079	0.00403027734090939	0	0	0.228236775456145	0.49906684501018	0	0	0.861018889700766	0.515045448041535	TB_22
