pred	obs	rowIndex	fraction	Resample
0.75915390321223	1	8	0.230612244897959	Fold1.Rep01
0.643149779394267	0	9	0.230612244897959	Fold1.Rep01
0.253318033814523	0	26	0.230612244897959	Fold1.Rep01
0.896106160847294	1	30	0.230612244897959	Fold1.Rep01
0.451587028381633	0	33	0.230612244897959	Fold1.Rep01
1.46778110671163	0	39	0.230612244897959	Fold1.Rep01
0.522493941840298	0	40	0.230612244897959	Fold1.Rep01
0.903756386824783	1	54	0.230612244897959	Fold1.Rep01
0.0534215800511005	0	55	0.230612244897959	Fold1.Rep01
-0.0186101100361722	0	57	0.230612244897959	Fold1.Rep01
0.932761807776986	1	60	0.230612244897959	Fold1.Rep01
0.923356016130013	1	63	0.230612244897959	Fold1.Rep01
0.87124668962471	1	67	0.230612244897959	Fold1.Rep01
0.864951504584683	1	68	0.230612244897959	Fold1.Rep01
0.197681684296239	0	72	0.230612244897959	Fold1.Rep01
0.707956660931577	1	73	0.230612244897959	Fold1.Rep01
-0.0775880614813189	0	78	0.230612244897959	Fold1.Rep01
0.073623080943542	0	80	0.230612244897959	Fold1.Rep01
0.362200700989917	0	84	0.230612244897959	Fold1.Rep01
0.322049765227958	0	86	0.230612244897959	Fold1.Rep01
0.229049206195102	0	87	0.230612244897959	Fold1.Rep01
0.242312326659215	0	95	0.230612244897959	Fold1.Rep01
0.838999970794719	1	108	0.230612244897959	Fold1.Rep01
0.176249132305977	0	109	0.230612244897959	Fold1.Rep01
0.272016629880725	0	116	0.230612244897959	Fold1.Rep01
0.182187829420248	0	151	0.230612244897959	Fold1.Rep01
0.148280247852908	0	153	0.230612244897959	Fold1.Rep01
0.549892008376178	0	157	0.230612244897959	Fold1.Rep01
0.249613209745169	0	158	0.230612244897959	Fold1.Rep01
0.258570078352804	0	159	0.230612244897959	Fold1.Rep01
0.58634751322988	1	172	0.230612244897959	Fold1.Rep01
0.141709499244717	0	180	0.230612244897959	Fold1.Rep01
1.11713531971777	1	183	0.230612244897959	Fold1.Rep01
0.577371932734565	1	188	0.230612244897959	Fold1.Rep01
0.5096832772445	1	191	0.230612244897959	Fold1.Rep01
0.860353467822938	1	193	0.230612244897959	Fold1.Rep01
0.449051983551251	0	195	0.230612244897959	Fold1.Rep01
0.122050276508146	0	227	0.230612244897959	Fold1.Rep01
0.300493017660788	1	243	0.230612244897959	Fold1.Rep01
0.700935265061511	1	252	0.230612244897959	Fold1.Rep01
0.318684461620932	0	267	0.230612244897959	Fold1.Rep01
0.127174075296797	1	276	0.230612244897959	Fold1.Rep01
0.912845025871403	1	293	0.230612244897959	Fold1.Rep01
0.369745187848927	0	301	0.230612244897959	Fold1.Rep01
0.687148497940818	1	305	0.230612244897959	Fold1.Rep01
0.948554131435237	1	306	0.230612244897959	Fold1.Rep01
0.335457613841999	0	310	0.230612244897959	Fold1.Rep01
0.292814801364795	1	311	0.230612244897959	Fold1.Rep01
0.403394932647534	1	312	0.230612244897959	Fold1.Rep01
0.792663838200414	1	314	0.230612244897959	Fold1.Rep01
0.037475071745192	0	323	0.230612244897959	Fold1.Rep01
0.696461939581746	1	327	0.230612244897959	Fold1.Rep01
0.402442528255617	0	336	0.230612244897959	Fold1.Rep01
0.266150232643652	0	366	0.230612244897959	Fold1.Rep01
0.278193665216278	0	369	0.230612244897959	Fold1.Rep01
0.0634752965554695	0	379	0.230612244897959	Fold1.Rep01
0.769689584720642	1	1	0.230612244897959	Fold2.Rep01
0.23336322095327	0	3	0.230612244897959	Fold2.Rep01
0.445436018916811	0	7	0.230612244897959	Fold2.Rep01
0.304465295204399	0	17	0.230612244897959	Fold2.Rep01
0.24531847160099	0	19	0.230612244897959	Fold2.Rep01
0.0539250651967128	0	24	0.230612244897959	Fold2.Rep01
0.149679258201682	0	27	0.230612244897959	Fold2.Rep01
0.298712783237051	0	28	0.230612244897959	Fold2.Rep01
0.297900830441359	0	29	0.230612244897959	Fold2.Rep01
0.888138657412548	1	34	0.230612244897959	Fold2.Rep01
0.656827754527975	1	37	0.230612244897959	Fold2.Rep01
0.210040037767998	0	69	0.230612244897959	Fold2.Rep01
0.740619812519497	0	70	0.230612244897959	Fold2.Rep01
0.85427590669863	0	75	0.230612244897959	Fold2.Rep01
0.405046401366636	1	89	0.230612244897959	Fold2.Rep01
0.646518117836502	1	90	0.230612244897959	Fold2.Rep01
0.181867518910377	0	105	0.230612244897959	Fold2.Rep01
0.602061572895322	1	107	0.230612244897959	Fold2.Rep01
0.450291845343379	1	111	0.230612244897959	Fold2.Rep01
0.393560713775669	0	115	0.230612244897959	Fold2.Rep01
0.921593556973921	1	117	0.230612244897959	Fold2.Rep01
0.0638347042259308	0	120	0.230612244897959	Fold2.Rep01
0.751998293443304	0	134	0.230612244897959	Fold2.Rep01
0.421213751010922	1	139	0.230612244897959	Fold2.Rep01
0.760583086886478	1	144	0.230612244897959	Fold2.Rep01
0.930639952981086	1	150	0.230612244897959	Fold2.Rep01
0.857469913861631	1	161	0.230612244897959	Fold2.Rep01
0.35174896352657	0	166	0.230612244897959	Fold2.Rep01
0.604625201552389	0	177	0.230612244897959	Fold2.Rep01
0.401832360255782	0	178	0.230612244897959	Fold2.Rep01
0.327482607328031	0	181	0.230612244897959	Fold2.Rep01
0.329497447674171	1	192	0.230612244897959	Fold2.Rep01
0.293786019212077	0	200	0.230612244897959	Fold2.Rep01
1.65399237650542	1	201	0.230612244897959	Fold2.Rep01
-0.0168498172015461	0	208	0.230612244897959	Fold2.Rep01
0.914893261199732	1	210	0.230612244897959	Fold2.Rep01
0.369120708531636	0	213	0.230612244897959	Fold2.Rep01
0.194800069471634	0	231	0.230612244897959	Fold2.Rep01
0.481453452155758	0	249	0.230612244897959	Fold2.Rep01
1.01419752898542	0	250	0.230612244897959	Fold2.Rep01
0.317739774688945	1	254	0.230612244897959	Fold2.Rep01
0.494704417604118	1	264	0.230612244897959	Fold2.Rep01
0.2834833145748	0	274	0.230612244897959	Fold2.Rep01
0.298216045746451	0	278	0.230612244897959	Fold2.Rep01
0.0824293471107001	0	285	0.230612244897959	Fold2.Rep01
0.694231209600641	1	286	0.230612244897959	Fold2.Rep01
0.152037341436698	0	288	0.230612244897959	Fold2.Rep01
0.601629215498872	1	307	0.230612244897959	Fold2.Rep01
0.888562825461938	1	330	0.230612244897959	Fold2.Rep01
0.679278088113496	1	341	0.230612244897959	Fold2.Rep01
0.372067570644755	0	346	0.230612244897959	Fold2.Rep01
0.523579536322716	0	347	0.230612244897959	Fold2.Rep01
0.220115016628433	0	368	0.230612244897959	Fold2.Rep01
-0.00202967985381675	0	376	0.230612244897959	Fold2.Rep01
0.277540333222343	1	387	0.230612244897959	Fold2.Rep01
0.395133663709459	0	392	0.230612244897959	Fold2.Rep01
1.17814792185079	1	6	0.230612244897959	Fold3.Rep01
0.261020276200895	1	15	0.230612244897959	Fold3.Rep01
0.165526626583154	0	41	0.230612244897959	Fold3.Rep01
0.906757275894018	1	42	0.230612244897959	Fold3.Rep01
0.206900802618795	0	43	0.230612244897959	Fold3.Rep01
0.349705781416223	0	44	0.230612244897959	Fold3.Rep01
1.63991128468817	1	45	0.230612244897959	Fold3.Rep01
0.664391789615648	1	74	0.230612244897959	Fold3.Rep01
0.752053502673985	0	82	0.230612244897959	Fold3.Rep01
0.416964498046794	1	103	0.230612244897959	Fold3.Rep01
0.296214180980463	1	119	0.230612244897959	Fold3.Rep01
0.555737456916696	0	122	0.230612244897959	Fold3.Rep01
0.795843320141374	1	125	0.230612244897959	Fold3.Rep01
0.316800596072683	0	126	0.230612244897959	Fold3.Rep01
0.7711063592787	1	137	0.230612244897959	Fold3.Rep01
1.02890294903785	1	142	0.230612244897959	Fold3.Rep01
0.284627270354573	0	145	0.230612244897959	Fold3.Rep01
0.756830552755104	1	147	0.230612244897959	Fold3.Rep01
0.646920873247212	1	148	0.230612244897959	Fold3.Rep01
0.15031926660753	1	149	0.230612244897959	Fold3.Rep01
0.271724390758881	1	156	0.230612244897959	Fold3.Rep01
0.927826950830002	1	163	0.230612244897959	Fold3.Rep01
0.679839196778995	1	165	0.230612244897959	Fold3.Rep01
0.635955921906294	0	168	0.230612244897959	Fold3.Rep01
0.228154673019142	0	179	0.230612244897959	Fold3.Rep01
0.172987569049342	0	189	0.230612244897959	Fold3.Rep01
0.627519950107055	1	197	0.230612244897959	Fold3.Rep01
0.0814614844643785	0	202	0.230612244897959	Fold3.Rep01
0.191885626434113	0	215	0.230612244897959	Fold3.Rep01
0.597134154944422	1	219	0.230612244897959	Fold3.Rep01
0.165242591840388	1	228	0.230612244897959	Fold3.Rep01
0.982333932264761	0	232	0.230612244897959	Fold3.Rep01
1.259322301881	1	235	0.230612244897959	Fold3.Rep01
0.470840759513093	1	247	0.230612244897959	Fold3.Rep01
0.403158095380546	1	251	0.230612244897959	Fold3.Rep01
0.340872146746839	0	256	0.230612244897959	Fold3.Rep01
0.974447329822042	0	257	0.230612244897959	Fold3.Rep01
0.0086331925796897	0	260	0.230612244897959	Fold3.Rep01
0.25791911392231	0	280	0.230612244897959	Fold3.Rep01
0.126177854511295	0	281	0.230612244897959	Fold3.Rep01
0.468389227058829	1	289	0.230612244897959	Fold3.Rep01
0.02821177384514	0	302	0.230612244897959	Fold3.Rep01
0.13474472253571	0	303	0.230612244897959	Fold3.Rep01
0.104093390014766	0	317	0.230612244897959	Fold3.Rep01
0.22134486651677	1	318	0.230612244897959	Fold3.Rep01
0.763505060428664	1	331	0.230612244897959	Fold3.Rep01
